SourcedStatement,SourceType,Name,Title,Justification
"“There are several rounds of revisions left to go before this report is considered final,” Sandow said in an email.",Named Person Sources,Sharon Sandow,spokesperson,for the L.A. Housing Department
“Economic Roundtable is under contract to complete this report through January 2025 — though clearly we hope to have it finalized before then.”,Named Person Sources,Sharon Sandow,spokesperson,for the L.A. Housing Department
"By the end of last week, Sandow sent LAist a version of the report she described as ""final.""",Named Person Sources,Sharon Sandow,spokesperson,for the L.A. Housing Department
"On balance, Flaming said the report shows that L.A.’s policies diverge significantly from how other California cities handle rent control.",Named Person Sources,Daniel Flaming,president,of the Economic Roundtable and a co-author of the report
He said the utility surcharge in particular seems “arbitrary.”,Named Person Sources,Daniel Flaming,president,of the Economic Roundtable and a co-author of the report
"“The Los Angeles ceiling and floor are atypically high for rent-controlled cities,” he said.",Named Person Sources,Daniel Flaming,president,of the Economic Roundtable and a co-author of the report
“Among cities that have elected to control rents — and not all cities have — Los Angeles appears to be tilted toward landlords.”,Named Person Sources,Daniel Flaming,president,of the Economic Roundtable and a co-author of the report
"“The cost of electricity is just going to continue going up,” Yukelson with the Apartment Association said.",Named Person Sources,Daniel Yukelson,,with the Apartment Association
"If the city stops landlords who provide electricity from raising rents an additional 1% per year, he said, “The next tenant is going to have to pay that burden, because the rents are going to have to go up.”",Named Person Sources,Daniel Yukelson,,with the Apartment Association
"In an email reacting to the Economic Roundtable report, Soto-Martínez told LAist, “As we await the finalized version of this report, it’s heartening to see so much data supporting the policy changes that renters have been demanding — especially when it comes to preventing excessive rent increases that can devastate working families.”",Named Person Sources,Hugo Soto-Martínez,,one of the council members who requested the report be commissioned
"This May, the Economic Roundtable, the nonprofit research organization the city commissioned to carry out the study, submitted its report to the L.A. Housing Department.",Document Sources,Economic Roundtable,,the nonprofit research organization the city commissioned to carry out the study
"Four months later, the city still has not released it publicly.",Document Sources,Economic Roundtable,,the nonprofit research organization the city commissioned to carry out the study
The independent analysis found some of the city’s rules governing rent increases have favored landlords over tenants.,Document Sources,Economic Roundtable,,The independent analysis
"The report recommends changes that could lower the rent hikes tenants face each year, setting up what is sure to be a fierce debate at city hall.",Document Sources,Economic Roundtable,,The report
"Over the course of 193 pages, the report offers an extensive analysis of the L.A. rental housing market, challenges facing both tenants and landlords, and the impact of the city’s Rent Stabilization Ordinance.",Document Sources,Economic Roundtable,,the report
"About 35% of the rent L.A. tenants pay goes to operating expenses for apartment buildings, on average.",Document Sources,Economic Roundtable,,Among the findings
"This includes maintenance, utilities, insurance, payroll and other routine costs.",Document Sources,Economic Roundtable,,Among the findings
Landlords can use the remainder to cover mortgages and turn a profit.,Document Sources,Economic Roundtable,,Among the findings
"From January 2020 through January 2023, 4 in 10 rent-controlled L.A. apartments became vacant.",Document Sources,Economic Roundtable,,Among the findings
"When a tenant leaves a rent-controlled unit, the city’s rules allow landlords to raise rents to market rates.",Document Sources,Economic Roundtable,,Among the findings
These higher rents helped landlords absorb the impact of a nearly four-year freeze on rent hikes.,Document Sources,Economic Roundtable,,Among the findings
"Many expenses have risen sharply for landlords in recent years, outpacing inflation.",Document Sources,Economic Roundtable,,Among the findings
Property insurance costs have roughly doubled since 2020.,Document Sources,Economic Roundtable,,Among the findings
"However, the report notes these expenses make up a relatively small portion of overall costs.",Document Sources,Economic Roundtable,,the report notes
About one-fifth of L.A. renters are living below the federal poverty line.,Document Sources,Economic Roundtable,,Among the findings
"According to U.S. Census data, just over half of those renters spend 90% of their income or more on rent.",Document Sources,U.S. Census,,According to U.S. Census data
Rent increases can leave these low-income renters vulnerable to displacement and homelessness.,Document Sources,Economic Roundtable,,Among the findings
The city’s current range of allowable annual rent increases — anywhere from 3% to 8% depending on inflation — is higher than the increases permitted in most other California cities with rent control.,Document Sources,Economic Roundtable,,Among the findings
The report makes some recommendations on how the city could change its formula for determining annual rent increase limits:,Document Sources,Economic Roundtable,,The report
"Either eliminate a provision allowing landlords to raise rents an extra 1% per year if they pay for a tenant’s gas, plus another 1% if they pay for electricity — or replace it.",Document Sources,Economic Roundtable,,The report makes some recommendations on how the city could change its formula for determining annual rent increase limits
"The report estimates each 1% increase could raise rents an additional $150 to $240 per month after 10 years, more than the actual cost of providing those utilities.",Document Sources,Economic Roundtable,,The report estimates
"One option, the report says, would be to instead use a surcharge that better captures the increased costs of providing those utilities.",Document Sources,Economic Roundtable,,the report says
Change how annual rent increases are calculated.,Document Sources,Economic Roundtable,,The report makes some recommendations on how the city could change its formula for determining annual rent increase limits
"Instead of using a version of the consumer price index driven to a large degree by housing cost inflation, the report recommends a different index that excludes housing costs.",Document Sources,Economic Roundtable,,the report recommends
The report argues this would stop the feedback loop of allowing high housing inflation to create further housing inflation.,Document Sources,Economic Roundtable,,The report argues
"Daniel Yukelson with the Apartment Association of Greater Los Angeles pointed to recent data from the National Apartment Association, a trade group for property owners, concluding that California landlords earn 7 cents of profit on average for every dollar of rent.",Document Sources,National Apartment Association,,"recent data from the National Apartment Association, a trade group for property owners"
"At the start of that decade, the consumer price index rose 15.8% in a single year.",Document Sources,,,
"Over the past year, the consumer price index has risen 2.9%.",Document Sources,,,
The report notes that because L.A. has a 3% floor on annual increases — even in years when the consumer price index is lower — landlords have often been allowed to raise rents above inflation.,Document Sources,Economic Roundtable,,The report notes
"Between 2010 and 2020, the consumer price index in L.A. rose 21%.",Document Sources,,,
"During the same period, rents in rent-controlled L.A. apartments were allowed to rise 36%.",Document Sources,Economic Roundtable,,The report notes that because L.A. has a 3% floor on annual increases — even in years when the consumer price index is lower — landlords have often been allowed to raise rents above inflation.
"On the other hand, the report finds that landlords have faced unique challenges — particularly during the COVID-19 pandemic.",Document Sources,Economic Roundtable,,the report finds
State and local regulations allowed tenants who lost income during the pandemic to delay rent payments.,Document Sources,,,
Annual increases in rent-controlled housing were banned.,Document Sources,,,
And landlords were restricted from evicting tenants who fell behind on rent.,Document Sources,,,
"That all played out during a time when the cost of maintenance, utilities and insurance was rising faster than inflation.",Document Sources,,,
"Some of these hardships were addressed by government rent relief programs, which provided funds to landlords with tenants behind on rent.",Document Sources,Economic Roundtable,,The report also notes
The report also notes that high turnover helped landlords raise rents to market rates and keep rental income nearly at pace with inflation.,Document Sources,Economic Roundtable,,The report also notes
"The report recommends the city instead target aid to small landlords, rather than allowing additional rent increases on tenants.",Document Sources,Economic Roundtable,,The report recommends
