GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"during the subcommittee hearing, shelby county commissioner erika sugarmon and city of memphis division of public works director robert knecht endorsed it and two landlord representatives spoke against it.","âhow are you going to find the (bad actors)? it looks to me like the good people will do it but the bad people arenât going to change,â marsh said during the subcommittee hearing.",79,Anonymous_Source,Named_Person,No,,pat marsh,0,,rep. (r-shelbyville),0.0,,during the subcommittee hearing,0.0, ,rep. (r-shelbyville) during the subcommittee hearing,0.0
thompson told the subcommittee that registration had worked well for nashville but failed to convince them.,,0,Named_Person,,No,dwayne thompson,,0,rep. (d-cordova),,0.0,"thompson was able to pass one bill this year he thinks will help tenants. assuming the bill is signed by lee, it will require landlords to provide tenants with a phone number or online portal they can use to make maintenance requests.,this session, thompson thought he had a shot at amending state law to let memphis join its peer in middle tennessee — until he realized the tennessee association of realtors was dead set against him, no matter what compromises he offered them.",,0.0,"rep. (d-cordova) thompson was able to pass one bill this year he thinks will help tenants. assuming the bill is signed by lee, it will require landlords to provide tenants with a phone number or online portal they can use to make maintenance requests.,this session, thompson thought he had a shot at amending state law to let memphis join its peer in middle tennessee — until he realized the tennessee association of realtors was dead set against him, no matter what compromises he offered them.",,0.0
"rep. pat marsh (r-shelbyville) said he opposed the bill because he doubted bad landlords would comply with it, making it ineffective.",,0,Named_Person,,No,pat marsh,,0,rep. (r-shelbyville),,0.0,,,0.0,rep. (r-shelbyville) ,,0.0
"“how are you going to find the (bad actors)? it looks to me like the good people will do it but the bad people aren’t going to change,” marsh said during the subcommittee hearing.","âhow are you going to find the (bad actors)? it looks to me like the good people will do it but the bad people arenât going to change,â marsh said during the subcommittee hearing.",98,Named_Person,Named_Person,Yes,pat marsh,pat marsh,100,rep. (r-shelbyville),rep. (r-shelbyville),1.0000001192092896,,during the subcommittee hearing,0.0,rep. (r-shelbyville) ,rep. (r-shelbyville) during the subcommittee hearing,0.7027367353439331
"given tar’s opposition and the legislature itself having recently moved “much farther to the right,” in his experience, thompson said a shelby county rental registry is “probably not in the cards, for several years anyway.” though he’s not running for reelection, he’s hopeful whoever succeeds him will be able to find other ways to help cities deal with slumlords.",,0,Named_Person,,No,dwayne thompson,,0,rep. (d-cordova),,0.0,"thompson was able to pass one bill this year he thinks will help tenants. assuming the bill is signed by lee, it will require landlords to provide tenants with a phone number or online portal they can use to make maintenance requests.,this session, thompson thought he had a shot at amending state law to let memphis join its peer in middle tennessee — until he realized the tennessee association of realtors was dead set against him, no matter what compromises he offered them.",,0.0,"rep. (d-cordova) thompson was able to pass one bill this year he thinks will help tenants. assuming the bill is signed by lee, it will require landlords to provide tenants with a phone number or online portal they can use to make maintenance requests.,this session, thompson thought he had a shot at amending state law to let memphis join its peer in middle tennessee — until he realized the tennessee association of realtors was dead set against him, no matter what compromises he offered them.",,0.0
"while most landlords do this already, thompson said he’s heard from tenants who tell him they have no way of contacting their landlord or property manager about maintenance issues.",,0,Named_Person,,No,dwayne thompson,,0,rep. (d-cordova),,0.0,"thompson was able to pass one bill this year he thinks will help tenants. assuming the bill is signed by lee, it will require landlords to provide tenants with a phone number or online portal they can use to make maintenance requests.,this session, thompson thought he had a shot at amending state law to let memphis join its peer in middle tennessee — until he realized the tennessee association of realtors was dead set against him, no matter what compromises he offered them.",,0.0,"rep. (d-cordova) thompson was able to pass one bill this year he thinks will help tenants. assuming the bill is signed by lee, it will require landlords to provide tenants with a phone number or online portal they can use to make maintenance requests.,this session, thompson thought he had a shot at amending state law to let memphis join its peer in middle tennessee — until he realized the tennessee association of realtors was dead set against him, no matter what compromises he offered them.",,0.0
"“i really am happy to see that pass,” rees said. “i think it’s important that tenants do have good quality contact information for their property manager or owner.”","âi really am happy to see that pass,â rees said. âi think itâs important that tenants do have good quality contact information for their property manager or owner.â",95,Named_Person,Named_Person,Yes,brian rees,brian rees,100,"staff attorney, the works inc",staff attorney at the works inc. nonprofit,0.7187379002571106,"still, rees sees the legislation’s passage as a win. because even if landlords aren’t responsive, it will provide tenants with proof they’re requesting maintenance through the proper channels — proof lawyers like rees could theoretically use in their defense.,additionally, programs designed to help low-income renters, such as legal aid or rental assistance, often take days or weeks to approve requests. and if renters aren’t able to get help, the apartment complexes they turn to for shelter may not be quick to process their applications.,who has represented hundreds of tenants in eviction proceedings in recent years.",who has represented hundreds of tenants in eviction proceedings in recent years,0.9808676838874817,"staff attorney, the works inc still, rees sees the legislation’s passage as a win. because even if landlords aren’t responsive, it will provide tenants with proof they’re requesting maintenance through the proper channels — proof lawyers like rees could theoretically use in their defense.,additionally, programs designed to help low-income renters, such as legal aid or rental assistance, often take days or weeks to approve requests. and if renters aren’t able to get help, the apartment complexes they turn to for shelter may not be quick to process their applications.,who has represented hundreds of tenants in eviction proceedings in recent years.",staff attorney at the works inc. nonprofit who has represented hundreds of tenants in eviction proceedings in recent years,0.7555735111236572
,"during the assemblyâs recently completed legislative session, it also shut down another attempt by the city of memphis and rep. dwayne thompson (d-cordova) to create a registry of all the cityâs rental housing.",0,,Named_Organization,No,,city of memphis,0,,,0.0,,another attempt by the city of memphis and rep. dwayne thompson (d-cordova) to create a registry of all the cityâs rental housing,0.0,, another attempt by the city of memphis and rep. dwayne thompson (d-cordova) to create a registry of all the cityâs rental housing,0.0
,"mlk50: justice through journalism could not reach the billâs primary sponsor in the house, rep. clark boyd (r-lebanon), through his official email address or the house republican caucusâ press secretary.",0,,Named_Organization,No,,house republican caucus,0,,,0.0,,press secretary,0.0,, press secretary,0.0
,tar representatives did not return a pair of phone calls from mlk50.,0,,Named_Organization,No,,tennessee association of realtors,0,,,0.0,,"tar representatives,according to the tennessee lookout",0.0,," tar representatives,according to the tennessee lookout",0.0
,"to henderson, who judges thousands of eviction cases per year, the only explanation for such action was landlord lobbying.",0,,Named_Person,No,,deborah henderson,0,,judge,0.0,,who judges thousands of eviction cases per year,0.0,,judge who judges thousands of eviction cases per year,0.0
,"sen. art swann (r-maryville), who sponsored the legislation in the senate, provided mlk50 with a statement but did not respond to follow-up questions.",0,,Named_Person,No,,art swann,0,,sen. (r-maryville),0.0,,who sponsored the legislation in the senate,0.0,,sen. (r-maryville) who sponsored the legislation in the senate,0.0
,mlk50 found that 145 (about 13%) appeared on the courtâs schedule for a second time two weeks after they were initially scheduled â meaning these renters were likely granted the two-week extension they were entitled to.,0,,Documents,No,,mlk50,0,,,0.0,,"a sample of 1,090 recent eviction cases",0.0,," a sample of 1,090 recent eviction cases",0.0
,"in a sparsely populated room at the hickory hill community center in mid-april, judge deborah henderson was quite candid with the renters gathered to learn about the eviction process.",0,,Anonymous_Groups,No,,renters,0,,,0.0,,gathered to learn about the eviction process,0.0,, gathered to learn about the eviction process,0.0
