GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"""we find that new construction differentially declined in the upzoned, affordability-mandated areas,"" they write. ""developers intentionally avoided mha-zoned areas – despite their upzoning– opting instead to build on nearby blocks without affordability requirements.""","""we find that new construction differentially declined in the upzoned, affordability-mandated areas,"" they write.",100,Documents,Named_Person,No,new study,jacob krimmel,9,,researcher,0,"earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",researchers,0.43952614068984985," earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",researcher researchers,0.3839343786239624
"the difference in construction rates between mha and non-mha blocks is as much as 70 percent, they found.",,0,Documents,,No,new study,,0,,,0,"earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",,0.0," earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",,0.0
"the vast majority of subsidized housing units in washington, d.c., aren't making enough money to cover their operating expenses, reports bisnow.","the vast majority of subsidized housing units in washington, d.c., aren't making enough money to cover their operating expenses, reports bisnow.",100,Named_Organization,Named_Organization,Yes,bisnow,bisnow,100,,,0,,reports bisnow,0.0, , reports bisnow,0.0
"more than 80% of housing properties that have received d.c. funding aren't bringing in enough rental income to pay their mortgages and maintenance costs, according to the district's department of housing and community development.","more than 80% of housing properties that have received d.c. funding aren't bringing in enough rental income to pay their mortgages and maintenance costs, according to the district's department of housing and community development.",100,Named_Organization,Named_Organization,Yes,bisnow,district's department of housing and community development,12,,,0,,according to the district's department of housing and community development,0.0, , according to the district's department of housing and community development,0.0
"the scale of the crisis is viewed as existential: 22,000 units that house 48,000 vulnerable residents are at risk of foreclosure today, according to dhcd.","the scale of the crisis is viewed as existential: 22,000 units that house 48,000 vulnerable residents are at risk of foreclosure today, according to dhcd.",100,Named_Organization,Named_Organization,Yes,bisnow,dhcd,0,,,0,,according to dhcd,0.0, , according to dhcd,0.0
"delinquencies have risen dramatically, the report [ by apartment and office building association] concludes, because of d.c.'s pandemic-era policies that have tripled the length of the legal process required to evict nonpaying tenants.","delinquencies have risen dramatically, the report [ by apartment and office building association] concludes, because of d.c.'s pandemic-era policies that have tripled the length of the legal process required to evict nonpaying tenants.",100,Documents,Documents,Yes,report by apartment and office building association,apartment and office building association,89,,,0,"landlords are blaming the situation on a mix of higher operating costs and the housing court delays caused by d.c.'s pandemic-era eviction policies, which have allowed tenants to stay for years in their units without paying rent.",the report [ by apartment and office building association],0.4456018805503845," landlords are blaming the situation on a mix of higher operating costs and the housing court delays caused by d.c.'s pandemic-era eviction policies, which have allowed tenants to stay for years in their units without paying rent.", the report [ by apartment and office building association],0.4456018805503845
,"residential building codes for traditional, site-built housing are set by state and local governments.",0,,Named_Organization,No,,state and local governments,0,,,0,,state and local governments,0.0,, state and local governments,0.0
,"manufactured housing, which is built off-site and shipped to its destination, is regulated by the u.s. department of housing and urban development.",0,,Named_Organization,No,,u.s. department of housing and urban development,0,,,0,,"gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant,regulated by the u.s. department of housing and urban development",0.0,," gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant,regulated by the u.s. department of housing and urban development",0.0
,"this past week, i reported that the u.s. department of housing and urban development (hud) gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant which they will jointly distribute to tenant associations at privately owned, federally subsidized multifamily housing.",0,,Named_Organization,No,,u.s. department of housing and urban development,0,,,0,,"gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant,regulated by the u.s. department of housing and urban development",0.0,," gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant,regulated by the u.s. department of housing and urban development",0.0
,"this past week, i reported that the u.s. department of housing and urban development (hud) gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant which they will jointly distribute to tenant associations at privately owned, federally subsidized multifamily housing.",0,,Named_Organization,No,,aids healthcare foundation,0,,,0,,"gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant",0.0,," gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant",0.0
,"this past week, i reported that the u.s. department of housing and urban development (hud) gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant which they will jointly distribute to tenant associations at privately owned, federally subsidized multifamily housing.",0,,Named_Organization,No,,massachusetts alliance of hud tenants,0,,,0,,"gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant",0.0,," gave the aids healthcare foundation (ahf), along with the massachusetts alliance of hud tenants, a $10 million grant",0.0
,"hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.",0,,Named_Organization,No,,hud,0,,,0,,"hud's requirement that manufactured homes sit on a permanent steel chassis,hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties,hud told me in a statement,according to hud",0.0,," hud's requirement that manufactured homes sit on a permanent steel chassis,hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties,hud told me in a statement,according to hud",0.0
,"just yesterday, ahf settled a class action lawsuit filed by tenants of one its los angeles buildings.",0,,Named_Organization,No,,ahf,0,,,0,,"ahf-managed properties,ahf settled a class action lawsuit filed by tenants of one its los angeles buildings,the nonprofit",0.0,," ahf-managed properties,ahf settled a class action lawsuit filed by tenants of one its los angeles buildings,the nonprofit",0.0
,"the nonprofit agreed to refund tenants a portion of their rent, hire an elevator consultant, and work with pest control experts to fight bug infestations in its buildings.",0,,Named_Organization,No,,ahf,0,,,0,,"ahf-managed properties,ahf settled a class action lawsuit filed by tenants of one its los angeles buildings,the nonprofit",0.0,," ahf-managed properties,ahf settled a class action lawsuit filed by tenants of one its los angeles buildings,the nonprofit",0.0
,"the team is not only eligible, but the best qualified applicant.""",0,,Named_Organization,No,,hud,0,,,0,,"hud's requirement that manufactured homes sit on a permanent steel chassis,hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties,hud told me in a statement,according to hud",0.0,," hud's requirement that manufactured homes sit on a permanent steel chassis,hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties,hud told me in a statement,according to hud",0.0
,"seattle's mandatory housing affordability (mha) program, like all ""inclusionary zoning"" programs, is predicated on the idea that building new housing somehow makes housing less affordable.",0,,Named_Organization,No,,seattle's mandatory housing affordability (mha) program,0,,,0,,seattle's mandatory housing affordability (mha) program,0.0,, seattle's mandatory housing affordability (mha) program,0.0
,"when seattle upzoned the city's ""urban villages"" to allow denser construction under the mha program, it also required developers to offset the alleged affordability impacts of their new, larger projects by either building below-market-rate housing or paying an in-lieu affordable housing fee.",0,,Named_Organization,No,,seattle,0,,,0,,"when seattle upzoned the city's ""urban villages"" to allow denser construction under the mha program",0.0,," when seattle upzoned the city's ""urban villages"" to allow denser construction under the mha program",0.0
,"the city is being sued by one seattle homeowner over a $77,000 mha fee that was charged when trying to add more units on her property to house her adult children.",0,,Named_Organization,No,,city,0,,,0,,the city,0.0,, the city,0.0
,atlanta is threatening landlords of allegedly blighted properties with eminent domain if they don't repair their buildings to the city's satisfaction.,0,,Named_Organization,No,,atlanta,0,,,0,,atlanta is threatening landlords of allegedly blighted properties with eminent domain,0.0,, atlanta is threatening landlords of allegedly blighted properties with eminent domain,0.0
,"britain's new labor government wants to build new towns to combat the country's housing cost crisis, reports the new york times.",0,,Named_Organization,No,,britain's new labor government,0,,,0,,britain's new labor government,0.0,, britain's new labor government,0.0
,"on thursday, a group of republican senators led by sen. tim scott (râs.c.) introduced the renewing opportunity in the american dream (road) to housing act, which proposes a grab bag of reforms to federal housing programs.",0,,Named_Person,No,,tim scott,0,,sen.,0,,(râs.c.),0.0,,sen. (râs.c.),0.0
,"unlike the slew of federal yimby (yes in my backyard) bills that have been introduced in recent years, scott's bill doesn't try to poke, prod, or bribe local and state governments into liberalizing their zoning codes.",0,,Named_Person,No,,scott,0,,sen.,0,,(râs.c.),0.0,,sen. (râs.c.),0.0
,"you are reading rent free, christian britschgi's weekly newsletter on urban issues.",0,,Named_Person,No,,christian britschgi,0,,,0,,christian britschgi's weekly newsletter on urban issues,0.0,, christian britschgi's weekly newsletter on urban issues,0.0
,"earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",0,,Named_Person,No,,jacob krimmel,0,,researcher,0,,researchers,0.0,,researcher researchers,0.0
,"earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",0,,Named_Person,No,,betty x. wang,0,,researcher,0,,researchers,0.0,,researcher researchers,0.0
,"""developers intentionally avoided mha-zoned areas â despite their upzoningâ opting instead to build on nearby blocks without affordability requirements.""",0,,Named_Person,No,,jacob krimmel,0,,researcher,0,,researchers,0.0,,researcher researchers,0.0
,"""developers intentionally avoided mha-zoned areas â despite their upzoningâ opting instead to build on nearby blocks without affordability requirements.""",0,,Named_Person,No,,betty x. wang,0,,researcher,0,,researchers,0.0,,researcher researchers,0.0
,kevin erdmann on realpage and its incoherent critics.,0,,Named_Person,No,,kevin erdmann,0,,,0,,,0.0,, ,0.0
,"britain's new labor government wants to build new towns to combat the country's housing cost crisis, reports the new york times.",0,,Documents,No,,the new york times,0,,,0,,reports the new york times,0.0,, reports the new york times,0.0
,"just yesterday, ahf settled a class action lawsuit filed by tenants of one its los angeles buildings.",0,,Anonymous_Groups,No,,tenants,0,,,0,,"tenants of one its los angeles buildings,their tenants,many tenants",0.0,," tenants of one its los angeles buildings,their tenants,many tenants",0.0
,"the nonprofit agreed to refund tenants a portion of their rent, hire an elevator consultant, and work with pest control experts to fight bug infestations in its buildings.",0,,Anonymous_Groups,No,,tenants,0,,,0,,"tenants of one its los angeles buildings,their tenants,many tenants",0.0,," tenants of one its los angeles buildings,their tenants,many tenants",0.0
,the tenant groups will use that money to ensure their landlords maintain their buildings and provide habitable living conditions.,0,,Anonymous_Groups,No,,tenant groups,0,,,0,,the tenant groups,0.0,, the tenant groups,0.0
,"one would think that a nonprofit that hadn't been accused of leaving their tenants in ""inhumane"" conditions would be more qualified to help tenants fight for better living conditions.",0,,Anonymous_Groups,No,,tenants,0,,,0,,"tenants of one its los angeles buildings,their tenants,many tenants",0.0,," tenants of one its los angeles buildings,their tenants,many tenants",0.0
,that leaves the properties themselves at the risk of foreclosure and affordable housing tenants at risk that they'll be forced to vacate their homes once they're foreclosed on.,0,,Anonymous_Groups,No,,affordable housing tenants,0,,,0,,affordable housing tenants,0.0,, affordable housing tenants,0.0
,"landlords are blaming the situation on a mix of higher operating costs and the housing court delays caused by d.c.'s pandemic-era eviction policies, which have allowed tenants to stay for years in their units without paying rent.",0,,Anonymous_Groups,No,,landlords,0,,,0,,landlords,0.0,, landlords,0.0
,"while cases have been delayed, many tenants continue living in units without paying rent and rack up tens of thousands of dollars in debts, a massive financial hole that is difficult to escape from.",0,,Anonymous_Groups,No,,tenants,0,,,0,,"tenants of one its los angeles buildings,their tenants,many tenants",0.0,," tenants of one its los angeles buildings,their tenants,many tenants",0.0
,they have left landlords with substantially less revenue to maintain their operations and few options to generate more income.,0,,Anonymous_Groups,No,,landlords,0,,,0,,landlords,0.0,, landlords,0.0
,california voters will decide whether to repeal state limits on local rent control policies when they vote on prop. 33 this november.,0,,Anonymous_Groups,No,,california voters,0,,,0,,california voters,0.0,, california voters,0.0
,"in anticipation of it passing, san francisco politicians are already drafting an ordinance to expand rent control to units built after 1979.",0,,Anonymous_Groups,No,,san francisco politicians,0,,,0,,san francisco politicians,0.0,, san francisco politicians,0.0
,minnesota yimbys regroup after a bruising legislative session where most of their bills went nowhere.,0,,Anonymous_Groups,No,,minnesota yimbys,0,,,0,,minnesota yimbys,0.0,, minnesota yimbys,0.0
