GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"last year, tennessee gov. bill lee, a republican, signed a bill into law that defines sex as “determined by anatomy and genetics existing at the time of birth.”",,0,Documents,,No,bill,,0,,,0.0,,,0.0, ,,0.0
"the aclu sued the agency for discrimination, claiming the rule was adopted illegally because it didn’t follow proper administrative procedure.",,0,Named_Organization,,No,aclu tennessee,,0,,,0.0,,,0.0, ,,0.0
"like with other laws targeting transgender people, including bans on transgender student-athletes from participating in women’s sports, politicians supporting these policies frame them as protecting cisgender women.",,0,Anonymous_Groups,,No,politicians,,0,,,0.0,,,0.0, ,,0.0
"“it’s a tactic that’s designed to splinter support for trans rights and suggest sort of who is harmed by protecting trans people — to frame that as cisgender women being the people harmed by protections for trans people,” said rose saxe, who is deputy project director for the aclu’s lgbt & hiv project.","âitâs a tactic thatâs designed to splinter support for trans rights and suggest sort of who is harmed by protecting trans people â to frame that as cisgender women being the people harmed by protections for trans people,â said rose saxe, who is deputy project director for the acluâs lgbt & hiv project.",97,Named_Person,Named_Person,Yes,rose saxe,rose saxe,100,"deputy project director, aclu’s lgbt & hiv project",deputy project director for the acluâs lgbt & hiv project,0.8288084268569946,politicians supporting these policies frame them as protecting cisgender women.,deputy project director for the acluâs lgbt & hiv project,0.3176010847091675,"deputy project director, aclu’s lgbt & hiv project politicians supporting these policies frame them as protecting cisgender women.",deputy project director for the acluâs lgbt & hiv project deputy project director for the acluâs lgbt & hiv project,0.6698015928268433
"nearly 21 million voting-eligible u.s. citizens do not have a current driver’s license, according to the center for democracy and civic engagement at the university of maryland, whose research was partially supported by voteriders.","nearly 21 million voting-eligible u.s. citizens do not have a current driverâs license, according to the center for democracy and civic engagement at the university of maryland, whose research was partially supported by voteriders.",100,Named_Organization,Documents,No,center of democracy and civic engagement,center for democracy and civic engagement at the university of maryland,70,,,0.0,,"according to the center for democracy and civic engagement at the university of maryland, whose research was partially supported by voteriders",0.0, ," according to the center for democracy and civic engagement at the university of maryland, whose research was partially supported by voteriders",0.0
"the full impact of these laws amid new and evolving voter identification laws is not yet clear, in part because of how recent they are — and that, experts say, could mask their harm.","the full impact of these laws amid new and evolving voter identification laws is not yet clear, in part because of how recent they are â and that, experts say, could mask their harm.",100,Anonymous_Groups,Anonymous_Groups,Yes,experts,experts,100,,,0.0,,experts say,0.0, , experts say,0.0
"the williams institute at the university of california, los angeles school of law, estimated ahead of the 2022 midterm election that more than 200,000 voting-eligible transgender americans may find it difficult to vote at the time because of voter id laws.","the williams institute at the university of california, los angeles school of law, estimated ahead of the 2022 midterm election that more than 200,000 voting-eligible transgender americans may find it difficult to vote at the time because of voter id laws.",100,Named_Organization,Documents,No,"the williams institute at the university of california, los angeles school of law","williams institute at the university of california, los angeles school of law",97,,,0.0,,"the williams institute at the university of california, los angeles school of law, estimated ahead of the 2022 midterm election",0.0, ," the williams institute at the university of california, los angeles school of law, estimated ahead of the 2022 midterm election",0.0
"“the states with the anti-trans laws are also the ones that are more likely to be passing anti-voter laws, full stop,” kunis said.",,0,Named_Person,,No,lauren kunis,,0,ceo and executive director of voteriders,,0.0,"in eight battleground states, the nonprofit voteriders is on the ground helping voters get the identification they need to cast ballots in the november election — and one that reflects who they are.",,0.0,"ceo and executive director of voteriders in eight battleground states, the nonprofit voteriders is on the ground helping voters get the identification they need to cast ballots in the november election — and one that reflects who they are.",,0.0
"in florida, which has emerged as a national epicenter of policies targeting lgbtq+ people in recent years, the state’s department of highway safety and motor vehicles issued a new regulation barring residents from updating their gender identity on their drivers’ license.",,0,Documents,,No,regulation,,0,,,0.0,,,0.0, ,,0.0
"but the new gender marker regulation signals yet another way that state agencies in florida have overstepped their bounds and been “weaponized” to target transgender floridians, they argued.",,0,Named_Person,,No,quinn diaz,,0,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida",,0.0,"diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",,0.0,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",,0.0
"“we saw it as a move to inflict maximum chaos and misunderstanding,” diaz said. “and really to scare trans folks from even participating and getting the license if they needed to update it.”","âwe saw it as a move to inflict maximum chaos and misunderstanding,â diaz said. âand really to scare trans folks from even participating and getting the license if they needed to update it.â",97,Named_Person,Named_Person,Yes,quinn diaz,quinn diaz,100,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida",public policy associate at advocacy group equality florida,1.000000238418579,"diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",public policy associate at advocacy group equality florida,0.2881658375263214,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",public policy associate at advocacy group equality florida public policy associate at advocacy group equality florida,0.9724597334861755
"“with these laws in florida, you’re forced to choose between living authentically and just not really participating in public life,” diaz said.","âwe saw it as a move to inflict maximum chaos and misunderstanding,â diaz said. âand really to scare trans folks from even participating and getting the license if they needed to update it.â",85,Named_Person,Named_Person,Yes,quinn diaz,quinn diaz,100,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida",public policy associate at advocacy group equality florida,1.000000238418579,"diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",public policy associate at advocacy group equality florida,0.2881658375263214,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",public policy associate at advocacy group equality florida public policy associate at advocacy group equality florida,0.9724597334861755
"diaz said they didn’t have any problems voting in person in the 2022 midterms, but they plan to vote by mail this november.",,0,Named_Person,,No,quinn diaz,,0,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida",,0.0,"diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",,0.0,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",,0.0
"“i can imagine that a lot of trans folks in florida who might not have access … to an accurate and affirming id might not want to engage in that process at all, especially in such a heightened political environment,” diaz said.","âi can imagine that a lot of trans folks in florida who might not have access â¦ to an accurate and affirming id might not want to engage in that process at all, especially in such a heightened political environment,â diaz said.",100,Named_Person,Named_Person,Yes,quinn diaz,quinn diaz,100,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida",public policy associate at advocacy group equality florida,1.000000238418579,"diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",public policy associate at advocacy group equality florida,0.2881658375263214,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",public policy associate at advocacy group equality florida public policy associate at advocacy group equality florida,0.9724597334861755
"“gender nonconforming people are already under such public scrutiny nationwide,” diaz said. “that’s when you’re gonna see the convergence of those two elements. it really seems like it would only result in more discrimination, more discomfort for trans people, more interrogation and potentially just being turned away.”","âwe saw it as a move to inflict maximum chaos and misunderstanding,â diaz said. âand really to scare trans folks from even participating and getting the license if they needed to update it.â",85,Named_Person,Named_Person,Yes,quinn diaz,quinn diaz,100,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida",public policy associate at advocacy group equality florida,1.000000238418579,"diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",public policy associate at advocacy group equality florida,0.2881658375263214,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",public policy associate at advocacy group equality florida public policy associate at advocacy group equality florida,0.9724597334861755
"hazel krebs, a 42-year-old transgender woman living in kansas, one of the states with a new anti-trans law, felt the weight of that increased scrutiny as she cast her ballot in march. krebs wondered whether her identification — one that for weeks no longer reflected her gender identity — might impact her ability to vote.",,0,Named_Person,,No,hazel krebs,,0,,,0.0,"a 42-year-old transgender woman living in kansas, one of the states with a new anti-trans law",,0.0," a 42-year-old transgender woman living in kansas, one of the states with a new anti-trans law",,0.0
"“they won’t stop me, but i can see how it would stop others,” she said. “it is almost certainly stopping some people from showing up at the polls.”","âthey wonât stop me, but i can see how it would stop others,â she said. âit is almost certainly stopping some people from showing up at the polls.â",100,Named_Person,Named_Person,Yes,hazel krebs,hazel krebs,100,,42-year-old transgender woman living in kansas,0.0,"a 42-year-old transgender woman living in kansas, one of the states with a new anti-trans law",42-year-old transgender woman living in kansas,0.9928589463233948," a 42-year-old transgender woman living in kansas, one of the states with a new anti-trans law",42-year-old transgender woman living in kansas 42-year-old transgender woman living in kansas,0.9546709060668945
"while the driver’s license is the most ubiquitous form of identification in the united states’ car-centric society, kunis wants to dispel the “common misconception” that it’s the only form of id people can use to vote.",,0,Named_Person,,No,lauren kunis,,0,ceo and executive director of voteriders,,0.0,"in eight battleground states, the nonprofit voteriders is on the ground helping voters get the identification they need to cast ballots in the november election — and one that reflects who they are.",,0.0,"ceo and executive director of voteriders in eight battleground states, the nonprofit voteriders is on the ground helping voters get the identification they need to cast ballots in the november election — and one that reflects who they are.",,0.0
"in addition to using passports as identification, diaz said that florida voters have the option to vote by mail, vote early in person and bring a friend or family member to the polls.",,0,Named_Person,,No,quinn diaz,,0,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida",,0.0,"diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",,0.0,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",,0.0
"“our ability to participate in this democracy in florida, it’s been on the line for a while,” diaz said. transgender people, they said, are being “forced to choose between participating in our greatest civic right or just sitting out because the state doesn’t see us for who we are.”","âwe saw it as a move to inflict maximum chaos and misunderstanding,â diaz said. âand really to scare trans folks from even participating and getting the license if they needed to update it.â",85,Named_Person,Named_Person,Yes,quinn diaz,quinn diaz,100,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida",public policy associate at advocacy group equality florida,1.000000238418579,"diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",public policy associate at advocacy group equality florida,0.2881658375263214,"public policy associate at advocacy group equality florida,public policy associate, advocacy group equality florida diaz, who is transgender, moved to florida from massachusetts, where they had an “x” gender marker on their driver’s license. because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",public policy associate at advocacy group equality florida public policy associate at advocacy group equality florida,0.9724597334861755
"“something that’s very frustrating for us at voteriders is you will never be able to capture the number of people who do not feel safe voting, and who therefore stay home. and you also won’t be able to capture the people who are trans and show up to try and vote and are turned away.” kunis said. “and we know that is happening, but it is difficult to quantify.”",,0,Named_Person,,No,lauren kunis,,0,ceo and executive director of voteriders,,0.0,"in eight battleground states, the nonprofit voteriders is on the ground helping voters get the identification they need to cast ballots in the november election — and one that reflects who they are.",,0.0,"ceo and executive director of voteriders in eight battleground states, the nonprofit voteriders is on the ground helping voters get the identification they need to cast ballots in the november election — and one that reflects who they are.",,0.0
cameron-vaughn said he also worries about a scenario where a trans person is stopped at a polling place because of mismatching information on their identification and must fill out a provisional ballot — a voting option that often requires a person to return at a later date with more documentation to ensure their vote is counted.,,0,Named_Person,,No,lucas cameron-vaughn,,0,"attorney, aclu of tennessee",,0.0,"those that intentionally target government identification that people use in everyday life, like driver’s licenses, are particularly challenging.",,0.0,"attorney, aclu of tennessee those that intentionally target government identification that people use in everyday life, like driver’s licenses, are particularly challenging.",,0.0
"“there are definitely the physical dangers, the dangers for harassment, discrimination — but also ultimately, voter suppression,” he said.","âtrans people, just like everyone else, want to be able to travel, start new jobs, open bank accounts, enroll in school, vote â all of those things require some form of id. and so when a state goes out of its way to enforce its message about its belief about sex and gender on a license, and transgender people then have to publicize that when they show other people, it creates a dangerous environment,â he said.",82,Named_Person,Named_Person,Yes,lucas cameron-vaughn,lucas cameron-vaughn,100,"attorney, aclu of tennessee",attorney for the aclu of tennessee,0.8867443799972534,"those that intentionally target government identification that people use in everyday life, like driver’s licenses, are particularly challenging.",attorney for the aclu of tennessee,0.1587143838405609,"attorney, aclu of tennessee those that intentionally target government identification that people use in everyday life, like driver’s licenses, are particularly challenging.",attorney for the aclu of tennessee attorney for the aclu of tennessee,0.6732852458953857
"josie caballero, director of voting and elections for the group that conducted the 2022 u.s. transgender survey, said it’s important to remember that barriers to voting existed for trans people before the latest slate of laws and rules targeting sex classification, particularly around voter id rules.",,0,Named_Person,,No,josie caballero,,0,"director of voting and elections, national center for transgender equality",,0.0,,,0.0,"director of voting and elections, national center for transgender equality ",,0.0
"“it really shows the resiliency of the trans community to ensure that our voices are heard and we have visibility at the ballot box,” she said.","âit really shows the resiliency of the trans community to ensure that our voices are heard and we have visibility at the ballot box,â she said.",98,Named_Person,Named_Person,Yes,josie caballero,josie caballero,100,"director of voting and elections, national center for transgender equality",director of voting and elections for the group that conducted the 2022 u.s. transgender survey,0.5399514436721802,,director of voting and elections for the group that conducted the 2022 u.s. transgender survey,0.0,"director of voting and elections, national center for transgender equality ",director of voting and elections for the group that conducted the 2022 u.s. transgender survey director of voting and elections for the group that conducted the 2022 u.s. transgender survey,0.5459964275360107
"krebs, who plans to vote in november, is worried about how the dynamics of a crowded polling site might impact her ability to vote. but she is determined to access the ballot, and to stay in kansas despite the heightened scrutiny.",,0,Named_Person,,No,hazel krebs,,0,,,0.0,"a 42-year-old transgender woman living in kansas, one of the states with a new anti-trans law",,0.0," a 42-year-old transgender woman living in kansas, one of the states with a new anti-trans law",,0.0
"“there’s nothing these laws will do to stop me from living my best life,” she said. “it just puts my energy and passion towards making this place better for me and other trans people.”","âthereâs nothing these laws will do to stop me from living my best life,â she said. âit just puts my energy and passion towards making this place better for me and other trans people.â",96,Named_Person,Named_Person,Yes,hazel krebs,hazel krebs,100,,42-year-old transgender woman living in kansas,0.0,"a 42-year-old transgender woman living in kansas, one of the states with a new anti-trans law",42-year-old transgender woman living in kansas,0.9928589463233948," a 42-year-old transgender woman living in kansas, one of the states with a new anti-trans law",42-year-old transgender woman living in kansas 42-year-old transgender woman living in kansas,0.9546709060668945
,"in kansas, lawyers for the american civil liberties union have drafted a letter reminding election workers that a gender marker on a personâs identification does not need to match or correspond to a voterâs gender expression.",0,,Named_Organization,No,,american civil liberties union,0,,,0.0,,lawyers for the american civil liberties union have drafted a letter,0.0,, lawyers for the american civil liberties union have drafted a letter,0.0
,"in eight battleground states, the nonprofit voteriders is on the ground helping voters get the identification they need to cast ballots in the november election â and one that reflects who they are.",0,,Named_Organization,No,,voteriders,0,,,0.0,,"voteriders is conducting year-round voter education,the nonprofit voteriders is on the ground helping voters",0.0,," voteriders is conducting year-round voter education,the nonprofit voteriders is on the ground helping voters",0.0
,"equality florida, the stateâs leading lgbtq+ advocacy group, is holding âknow your rightsâ trainings in the wake of new regulations barring many transgender voters from obtaining photo identification that reflects their gender.",0,,Named_Organization,No,,equality florida,0,,,0.0,,the stateâs leading lgbtq+ advocacy group,0.0,, the stateâs leading lgbtq+ advocacy group,0.0
,"the aclu, which is tracking some of these laws and rules, has tried to prepare election workers on how to process trans voters who come into their polling sites.",0,,Named_Organization,No,,aclu,0,,,0.0,,"the aclu, which is tracking some of these laws and rules",0.0,," the aclu, which is tracking some of these laws and rules",0.0
,voteriders is conducting year-round voter education.,0,,Named_Organization,No,,voteriders,0,,,0.0,,"voteriders is conducting year-round voter education,the nonprofit voteriders is on the ground helping voters",0.0,," voteriders is conducting year-round voter education,the nonprofit voteriders is on the ground helping voters",0.0
,"the ripple effect could extend beyond trans people, these advocates warn.",0,,Anonymous_Groups,No,,advocates,0,,,0.0,,these advocates warn,0.0,, these advocates warn,0.0
