,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
57,27-general-assembly-landlords_avg,0.5294117647058824,0.725,0.38235294117647056,0.825,0.6625,0.9166666666666667,0.825,0.3375,0.3375,0.23529411764705882,0.47058823529411764,0.22083333333333333,9.0,6.0,5.0,22.0
60,28-scranton-ukrainian-weapons_avg,0.9090909090909091,0.8,0.7272727272727273,0.7,0.7,0.875,0.7,0.3,0.6,0.5454545454545454,0.09090909090909091,0.2895833333333333,10.0,7.0,4.5,15.5
63,29-tim-scott-deregulate_avg,0.4375,0.625,0.28125,0.5833333333333333,0.5,0.8333333333333333,0.5833333333333333,0.14583333333333331,0.14583333333333331,0.0,0.5625,0.058823529411764705,7.0,3.5,1.0,17.0
66,3-SF renewed-sweeps_avg,0.5416666666666667,0.7678571428571428,0.41666666666666663,0.6964285714285714,0.6547619047619048,0.8535353535353536,0.6964285714285714,0.4226190476190476,0.6190476190476191,0.35416666666666663,0.45833333333333337,0.09401709401709402,13.0,8.5,2.5,26.5
69,30-la-lower-rent-hikes_avg,0.44594594594594594,0.8665413533834586,0.3918918918918919,0.6015037593984962,0.6015037593984962,0.696969696969697,0.6015037593984962,0.5037593984962406,0.5037593984962406,0.21621621621621623,0.5540540540540541,0.08628048780487804,16.5,10.0,3.5,40.5
72,31-SV-GT-vermont_bill_avg,0.98,0.9175,0.8999999999999999,0.8358333333333333,0.8358333333333333,0.9107142857142857,0.9175,0.3025,0.3425,0.8200000000000001,0.02,0.07407407407407407,24.5,22.5,2.0,27.0
75,32-openai_board_avg,0.47058823529411764,0.25,0.11764705882352941,0.375,0.125,0.5,0.375,0.5,0.5,0.0,0.5294117647058824,0.15,8.0,2.0,3.0,20.0
77,33-human-border_patrol_towers_avg,0.7142857142857143,0.85,0.6071428571428571,0.825,0.7,0.8235294117647058,0.825,0.15,0.15,0.2857142857142857,0.2857142857142857,0.034482758620689655,20.0,12.5,1.0,29.0
80,34-human-ca_guanranteed_income_avg,0.5925925925925926,0.96875,0.5740740740740741,0.78125,0.78125,0.80625,0.53125,0.3125,0.3125,0.35185185185185186,0.4074074074074074,0.08448275862068966,16.0,9.5,2.5,29.5
83,4-SFO-Labor-Day_avg,1.0,0.9,0.9,0.95,0.9,1.0,0.95,0.05,0.44999999999999996,0.8,0.0,0.16083916083916083,10.0,9.0,2.0,12.0
86,5-Humboldt-SF-homeless-bus_avg,0.5,0.6571428571428571,0.33333333333333337,1.0,0.6571428571428571,1.0,1.0,0.27142857142857146,0.6857142857142857,0.29166666666666663,0.5,0.10989010989010989,6.0,4.0,1.5,13.5
89,6-OUSD-basic-job_avg,0.6200000000000001,0.9285714285714286,0.5800000000000001,0.8277310924369747,0.8277310924369747,0.8872549019607843,0.8277310924369747,0.22478991596638653,0.5441176470588236,0.33999999999999997,0.38,0.019230769230769232,15.5,11.5,0.5,25.5
92,7-District7-Candidate-Sues_avg,0.45238095238095233,0.6904761904761905,0.30952380952380953,0.6190476190476191,0.5773809523809523,0.8375,0.6190476190476191,0.041666666666666664,0.5476190476190476,0.26190476190476186,0.5476190476190476,0.125,9.5,5.5,3.0,24.0
95,8-primary-recount-complete_avg,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.75,0.75,0.8,0.2,0.16666666666666666,4.0,4.0,1.0,6.0
98,9-steph-curry-gold_avg,0.6111111111111112,1.0,0.6111111111111112,1.0,1.0,1.0,1.0,0.18333333333333335,0.18333333333333335,0.5555555555555556,0.38888888888888884,0.09090909090909091,5.5,5.5,1.0,10.0
