SourcedStatement,SourceType,Name,Title,Justification
"“I felt so hopeless and helpless not being able to have my voice heard in this last election,” King said.",Named Person Sources,TJ King,Outreach specialist,"51, fought addiction for years and spent five years in prison after being convicted of possessing the party drug Ecstasy and theft by deception, ending probation last August; works in the HIV/AIDS field and volunteers at various organizations"
“There are a lot of things that were on the ballot here in Nebraska that hit home with a lot of things that I advocate for.”,Named Person Sources,TJ King,Outreach specialist,"51, fought addiction for years and spent five years in prison after being convicted of possessing the party drug Ecstasy and theft by deception, ending probation last August; works in the HIV/AIDS field and volunteers at various organizations"
"Demetrius Gatson is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences.",Named Person Sources,Demetrius Gatson,,"is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences"
"Because of her probation, she will have to wait until 2030 to vote.",Named Person Sources,Demetrius Gatson,,"is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences"
"Since her 2018 release, she has obtained graduate degrees and served in a variety of volunteer roles.",Named Person Sources,Demetrius Gatson,,"is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences"
"Now 48, Gatson has set up her own nonprofit and is executive director of Q.U.E.E.N.S Butterfly House, a safe house for women trying to reenter society.",Named Person Sources,Demetrius Gatson,Executive director of Q.U.E.E.N.S Butterfly House,"is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences; Now 48, has set up her own nonprofit"
"For the people she works with, being able to register to vote provides a sense of acceptance, especially when there are so many barriers on where they can live, jobs they can work and who they can associate with, she said.",Named Person Sources,Demetrius Gatson,Executive director of Q.U.E.E.N.S Butterfly House,"is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences; Now 48, has set up her own nonprofit"
"Gatson said there are critical issues she cares about, including education and criminal justice, but said, “I don’t have a say in anything that goes on in my country because I’m a felon.”",Named Person Sources,Demetrius Gatson,Executive director of Q.U.E.E.N.S Butterfly House,"is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences; Now 48, has set up her own nonprofit"
"Steven Scott, 33, was paroled in 2015 after serving more than four years on assault and other charges.",Named Person Sources,Steven Scott,,"33, was paroled in 2015 after serving more than four years on assault and other charges"
"After his release, he was rejected repeatedly for apartments, got a job only because his boss knew him and had his pursuit of an advanced degree derailed after his record came to light.",Named Person Sources,Steven Scott,,"33, was paroled in 2015 after serving more than four years on assault and other charges"
"He is now married with two small children and owns his own business, a physical rehabilitation and athletic coaching center.",Named Person Sources,Steven Scott,,"33, was paroled in 2015 after serving more than four years on assault and other charges"
"He also has regained voting rights and cast ballots for Republican candidates in his first elections, including 2020.",Named Person Sources,Steven Scott,,"33, was paroled in 2015 after serving more than four years on assault and other charges"
He sees the two-year wait period as one link in a long chain of barriers for those trying to reenter society.,Named Person Sources,Steven Scott,,"33, was paroled in 2015 after serving more than four years on assault and other charges"
"“You can’t harm society by voting,” he said.",Named Person Sources,Steven Scott,,"33, was paroled in 2015 after serving more than four years on assault and other charges"
“You can only help it.”,Named Person Sources,Steven Scott,,"33, was paroled in 2015 after serving more than four years on assault and other charges"
"Now, while a few states require wait times for specific offenses or define completion of a sentence as including things such as fines and restitution, Nebraska is alone in requiring a general waiting period beyond imprisonment and release from parole or probation, said Margaret Love, co-founder and director of the Collateral Consequences Resource Center, which keeps a 50-state database on restoration of rights.",Named Person Sources,Margaret Love,Co-founder and director of the Collateral Consequences Resource Center,
