,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
22,13-pilot-curb-evictions_vv2,0.42857142857142855,1.0,0.42857142857142855,1.0,1.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.44,6.0,6.0,11.0,25.0
23,13-pilot-curb-evictions_vv3,0.5,0.42857142857142855,0.21428571428571427,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.0,0.0,0.07142857142857142,0.5,0.46153846153846156,7.0,3.0,12.0,26.0
24,13-pilot-curb-evictions_vv4,0.7857142857142857,0.36363636363636365,0.2857142857142857,0.2727272727272727,0.2727272727272727,0.75,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.21428571428571427,0.21428571428571427,0.44,11.0,3.0,11.0,25.0
25,13-pilot-curb-evictions_vv5,0.5,0.42857142857142855,0.21428571428571427,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.0,0.0,0.0,0.5,0.46153846153846156,7.0,3.0,12.0,26.0
26,14-many-police-calls_avg,0.3826086956521739,0.4339393939393939,0.1826086956521739,0.34606060606060607,0.34606060606060607,0.8,0.5836363636363636,0.23696969696969697,0.6781818181818182,0.13043478260869565,0.6173913043478262,0.008333333333333333,8.8,4.2,0.2,23.2
27,14-many-police-calls_vv1,0.21739130434782608,0.2,0.043478260869565216,0.2,0.2,1.0,0.6,0.2,0.8,0.0,0.782608695652174,0.0,5.0,1.0,0.0,23.0
28,14-many-police-calls_vv2,0.4782608695652174,0.5454545454545454,0.2608695652173913,0.45454545454545453,0.45454545454545453,0.8333333333333334,0.5454545454545454,0.2727272727272727,0.7272727272727273,0.21739130434782608,0.5217391304347826,0.0,11.0,6.0,0.0,23.0
29,14-many-police-calls_vv3,0.2608695652173913,0.3333333333333333,0.08695652173913043,0.16666666666666666,0.16666666666666666,0.5,0.5,0.16666666666666666,0.5,0.043478260869565216,0.7391304347826086,0.0,6.0,2.0,0.0,23.0
30,14-many-police-calls_vv4,0.4782608695652174,0.5454545454545454,0.2608695652173913,0.45454545454545453,0.45454545454545453,0.8333333333333334,0.7272727272727273,0.2727272727272727,0.6363636363636364,0.21739130434782608,0.5217391304347826,0.041666666666666664,11.0,6.0,1.0,24.0
31,14-many-police-calls_vv5,0.4782608695652174,0.5454545454545454,0.2608695652173913,0.45454545454545453,0.45454545454545453,0.8333333333333334,0.5454545454545454,0.2727272727272727,0.7272727272727273,0.17391304347826086,0.5217391304347826,0.0,11.0,6.0,0.0,23.0
32,15-Newsom-declares-emergency_avg,0.6933333333333332,0.7890909090909091,0.5466666666666666,0.750909090909091,0.6927272727272726,0.8777777777777779,0.750909090909091,0.13454545454545455,0.28181818181818186,0.29333333333333333,0.30666666666666664,0.21400560224089635,10.4,7.2,4.2,19.2
33,15-Newsom-declares-emergency_vv1,0.7333333333333333,0.8181818181818182,0.6,0.7272727272727273,0.7272727272727273,0.8888888888888888,0.7272727272727273,0.09090909090909091,0.45454545454545453,0.26666666666666666,0.26666666666666666,0.2857142857142857,11.0,8.0,6.0,21.0
34,15-Newsom-declares-emergency_vv2,0.6666666666666666,0.8,0.5333333333333333,0.8,0.7,0.875,0.8,0.1,0.1,0.26666666666666666,0.3333333333333333,0.25,10.0,7.0,5.0,20.0
35,15-Newsom-declares-emergency_vv3,0.6666666666666666,0.8,0.5333333333333333,0.7,0.7,0.875,0.7,0.2,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,10.0,7.0,3.0,18.0
36,15-Newsom-declares-emergency_vv4,0.6666666666666666,0.8,0.5333333333333333,0.8,0.7,0.875,0.8,0.1,0.2,0.26666666666666666,0.3333333333333333,0.25,10.0,7.0,5.0,20.0
37,15-Newsom-declares-emergency_vv5,0.7333333333333333,0.7272727272727273,0.5333333333333333,0.7272727272727273,0.6363636363636364,0.875,0.7272727272727273,0.18181818181818182,0.45454545454545453,0.3333333333333333,0.26666666666666666,0.11764705882352941,11.0,7.0,2.0,17.0
38,16-America's-Sleeping-Giant_avg,0.6153846153846153,0.975,0.6,0.6511904761904762,0.6511904761904762,0.6690476190476191,0.6511904761904762,0.1257936507936508,0.296031746031746,0.18461538461538463,0.38461538461538464,0.16583333333333333,8.0,5.2,2.6,15.6
39,16-America's-Sleeping-Giant_vv1,0.6153846153846154,1.0,0.6153846153846154,0.625,0.625,0.625,0.625,0.125,0.25,0.15384615384615385,0.38461538461538464,0.1875,8.0,5.0,3.0,16.0
40,16-America's-Sleeping-Giant_vv2,0.5384615384615384,1.0,0.5384615384615384,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.15384615384615385,0.46153846153846156,0.1875,7.0,5.0,3.0,16.0
41,16-America's-Sleeping-Giant_vv3,0.6153846153846154,1.0,0.6153846153846154,0.625,0.625,0.625,0.625,0.125,0.25,0.15384615384615385,0.38461538461538464,0.13333333333333333,8.0,5.0,2.0,15.0
42,16-America's-Sleeping-Giant_vv4,0.6923076923076923,1.0,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.4444444444444444,0.3076923076923077,0.3076923076923077,0.1875,9.0,6.0,3.0,16.0
43,16-America's-Sleeping-Giant_vv5,0.6153846153846154,0.875,0.5384615384615384,0.625,0.625,0.7142857142857143,0.625,0.125,0.25,0.15384615384615385,0.38461538461538464,0.13333333333333333,8.0,5.0,2.0,15.0
44,17-homelessness-santa-clara_avg,0.4800000000000001,0.5424242424242424,0.26,0.768080808080808,0.5242424242424242,0.9666666666666668,0.768080808080808,0.06444444444444444,0.19333333333333333,0.2,0.5199999999999999,0.047619047619047616,9.6,5.0,1.0,21.0
45,17-homelessness-santa-clara_vv1,0.45,0.5555555555555556,0.25,0.7777777777777778,0.5555555555555556,1.0,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.15,0.55,0.047619047619047616,9.0,5.0,1.0,21.0
46,17-homelessness-santa-clara_vv2,0.55,0.5454545454545454,0.3,0.8181818181818182,0.45454545454545453,0.8333333333333334,0.8181818181818182,0.0,0.0,0.25,0.45,0.047619047619047616,11.0,5.0,1.0,21.0
47,17-homelessness-santa-clara_vv3,0.45,0.5555555555555556,0.25,0.7777777777777778,0.5555555555555556,1.0,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.2,0.55,0.047619047619047616,9.0,5.0,1.0,21.0
48,17-homelessness-santa-clara_vv4,0.5,0.5,0.25,0.8,0.5,1.0,0.8,0.1,0.3,0.2,0.5,0.047619047619047616,10.0,5.0,1.0,21.0
49,17-homelessness-santa-clara_vv5,0.45,0.5555555555555556,0.25,0.6666666666666666,0.5555555555555556,1.0,0.6666666666666666,0.0,0.2222222222222222,0.2,0.55,0.047619047619047616,9.0,5.0,1.0,21.0
50,18-wyoming-primary-dems_avg,0.6153846153846154,0.875,0.5384615384615384,0.875,0.875,1.0,0.875,0.425,0.425,0.44615384615384623,0.38461538461538464,0.13333333333333333,8.0,7.0,2.0,15.0
51,18-wyoming-primary-dems_vv1,0.6153846153846154,0.875,0.5384615384615384,0.875,0.875,1.0,0.875,0.125,0.125,0.46153846153846156,0.38461538461538464,0.13333333333333333,8.0,7.0,2.0,15.0
52,18-wyoming-primary-dems_vv2,0.6153846153846154,0.875,0.5384615384615384,0.875,0.875,1.0,0.875,0.625,0.625,0.38461538461538464,0.38461538461538464,0.13333333333333333,8.0,7.0,2.0,15.0
53,18-wyoming-primary-dems_vv3,0.6153846153846154,0.875,0.5384615384615384,0.875,0.875,1.0,0.875,0.125,0.125,0.46153846153846156,0.38461538461538464,0.13333333333333333,8.0,7.0,2.0,15.0
54,18-wyoming-primary-dems_vv4,0.6153846153846154,0.875,0.5384615384615384,0.875,0.875,1.0,0.875,0.625,0.625,0.46153846153846156,0.38461538461538464,0.13333333333333333,8.0,7.0,2.0,15.0
55,18-wyoming-primary-dems_vv5,0.6153846153846154,0.875,0.5384615384615384,0.875,0.875,1.0,0.875,0.625,0.625,0.46153846153846156,0.38461538461538464,0.13333333333333333,8.0,7.0,2.0,15.0
56,19-oakland-sues-SW-airlines_avg,0.6666666666666666,0.875,0.5833333333333334,0.5,0.5,0.5714285714285714,0.5,0.125,0.125,0.16666666666666666,0.3333333333333333,0.2,8.0,4.0,3.0,15.0
57,19-oakland-sues-SW-airlines_vv1,0.6666666666666666,0.875,0.5833333333333334,0.5,0.5,0.5714285714285714,0.5,0.125,0.125,0.16666666666666666,0.3333333333333333,0.2,8.0,4.0,3.0,15.0
58,19-oakland-sues-SW-airlines_vv2,0.6666666666666666,0.875,0.5833333333333334,0.5,0.5,0.5714285714285714,0.5,0.125,0.125,0.16666666666666666,0.3333333333333333,0.2,8.0,4.0,3.0,15.0
59,19-oakland-sues-SW-airlines_vv3,0.6666666666666666,0.875,0.5833333333333334,0.5,0.5,0.5714285714285714,0.5,0.125,0.125,0.16666666666666666,0.3333333333333333,0.2,8.0,4.0,3.0,15.0
60,19-oakland-sues-SW-airlines_vv4,0.6666666666666666,0.875,0.5833333333333334,0.5,0.5,0.5714285714285714,0.5,0.125,0.125,0.16666666666666666,0.3333333333333333,0.2,8.0,4.0,3.0,15.0
61,19-oakland-sues-SW-airlines_vv5,0.6666666666666666,0.875,0.5833333333333334,0.5,0.5,0.5714285714285714,0.5,0.125,0.125,0.16666666666666666,0.3333333333333333,0.2,8.0,4.0,3.0,15.0
62,2-Best-DDR-player_avg,0.45714285714285713,1.0,0.45714285714285713,1.0,1.0,1.0,1.0,0.5888888888888889,0.5888888888888889,0.3142857142857142,0.5428571428571429,0.0,9.6,9.6,0.0,21.0
63,2-Best-DDR-player_vv1,0.42857142857142855,1.0,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.5714285714285714,0.0,9.0,9.0,0.0,21.0
64,2-Best-DDR-player_vv2,0.47619047619047616,1.0,0.47619047619047616,1.0,1.0,1.0,1.0,0.5,0.5,0.23809523809523808,0.5238095238095238,0.0,10.0,10.0,0.0,21.0
65,2-Best-DDR-player_vv3,0.47619047619047616,1.0,0.47619047619047616,1.0,1.0,1.0,1.0,0.5,0.5,0.23809523809523808,0.5238095238095238,0.0,10.0,10.0,0.0,21.0
66,2-Best-DDR-player_vv4,0.47619047619047616,1.0,0.47619047619047616,1.0,1.0,1.0,1.0,0.5,0.5,0.47619047619047616,0.5238095238095238,0.0,10.0,10.0,0.0,21.0
67,2-Best-DDR-player_vv5,0.42857142857142855,1.0,0.42857142857142855,1.0,1.0,1.0,1.0,0.4444444444444444,0.4444444444444444,0.19047619047619047,0.5714285714285714,0.0,9.0,9.0,0.0,21.0
68,20-bill-easier-access_avg,0.875,0.8571428571428571,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.0,0.42857142857142855,0.375,0.125,0.11111111111111112,7.0,6.0,1.0,9.0
69,20-bill-easier-access_vv1,0.875,0.8571428571428571,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.0,0.42857142857142855,0.375,0.125,0.1111111111111111,7.0,6.0,1.0,9.0
70,20-bill-easier-access_vv2,0.875,0.8571428571428571,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.0,0.42857142857142855,0.375,0.125,0.1111111111111111,7.0,6.0,1.0,9.0
71,20-bill-easier-access_vv3,0.875,0.8571428571428571,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.0,0.42857142857142855,0.375,0.125,0.1111111111111111,7.0,6.0,1.0,9.0
72,20-bill-easier-access_vv4,0.875,0.8571428571428571,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.0,0.42857142857142855,0.375,0.125,0.1111111111111111,7.0,6.0,1.0,9.0
73,20-bill-easier-access_vv5,0.875,0.8571428571428571,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.0,0.42857142857142855,0.375,0.125,0.1111111111111111,7.0,6.0,1.0,9.0
74,21-trump-kamala-mispronounce_avg,0.9333333333333332,1.0,0.9333333333333332,1.0,1.0,1.0,1.0,0.0,0.0,0.9333333333333332,0.06666666666666667,0.6254545454545454,2.8,2.8,5.6,8.6
75,21-trump-kamala-mispronounce_vv1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,3.0,3.0,7.0,10.0
76,21-trump-kamala-mispronounce_vv2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,3.0,3.0,7.0,10.0
77,21-trump-kamala-mispronounce_vv3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7272727272727273,3.0,3.0,8.0,11.0
78,21-trump-kamala-mispronounce_vv4,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.5,2.0,2.0,3.0,6.0
79,21-trump-kamala-mispronounce_vv5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,3.0,3.0,3.0,6.0
80,22-Judge-rules-breona-taylor_avg,0.6625,0.7305555555555555,0.475,0.6555555555555557,0.6333333333333334,0.8678571428571429,0.736111111111111,0.40555555555555556,0.5194444444444445,0.3625,0.3375,0.1560233918128655,10.6,6.8,3.0,19.0
81,22-Judge-rules-breona-taylor_vv1,0.75,0.6666666666666666,0.5,0.5833333333333334,0.5833333333333334,0.875,0.6666666666666666,0.4166666666666667,0.5833333333333334,0.4375,0.25,0.1111111111111111,12.0,8.0,2.0,18.0
82,22-Judge-rules-breona-taylor_vv2,0.5625,0.7777777777777778,0.4375,0.7777777777777778,0.6666666666666666,0.8571428571428571,0.8888888888888888,0.4444444444444444,0.5555555555555556,0.3125,0.4375,0.2,9.0,6.0,4.0,20.0
83,22-Judge-rules-breona-taylor_vv3,0.75,0.6666666666666666,0.5,0.5833333333333334,0.5833333333333334,0.875,0.5833333333333334,0.25,0.25,0.3125,0.25,0.15789473684210525,12.0,6.0,3.0,19.0
84,22-Judge-rules-breona-taylor_vv4,0.75,0.6666666666666666,0.5,0.5833333333333334,0.5833333333333334,0.875,0.6666666666666666,0.4166666666666667,0.5833333333333334,0.4375,0.25,0.1111111111111111,12.0,8.0,2.0,18.0
85,22-Judge-rules-breona-taylor_vv5,0.5,0.875,0.4375,0.75,0.75,0.8571428571428571,0.875,0.5,0.625,0.3125,0.5,0.2,8.0,6.0,4.0,20.0
86,23-black-landowners-11mins_avg,0.7375,0.6606060606060605,0.4875,0.6257575757575757,0.5424242424242424,0.8214285714285715,0.6257575757575757,0.2909090909090909,0.4924242424242424,0.2875,0.2625,0.26519856954639565,11.8,5.8,5.8,21.8
87,23-black-landowners-11mins_vv1,0.75,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.875,0.6666666666666666,0.25,0.5,0.3125,0.25,0.23809523809523808,12.0,6.0,5.0,21.0
88,23-black-landowners-11mins_vv2,0.75,0.6666666666666666,0.5,0.75,0.5833333333333334,0.875,0.75,0.16666666666666666,0.4166666666666667,0.1875,0.25,0.2727272727272727,12.0,6.0,6.0,22.0
89,23-black-landowners-11mins_vv3,0.75,0.6666666666666666,0.5,0.6666666666666666,0.5,0.75,0.6666666666666666,0.25,0.5,0.3125,0.25,0.23809523809523808,12.0,6.0,5.0,21.0
90,23-black-landowners-11mins_vv4,0.75,0.6666666666666666,0.5,0.5,0.5,0.75,0.5,0.3333333333333333,0.5,0.3125,0.25,0.2727272727272727,12.0,6.0,6.0,22.0
91,23-black-landowners-11mins_vv5,0.6875,0.6363636363636364,0.4375,0.5454545454545454,0.5454545454545454,0.8571428571428571,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.3125,0.3125,0.30434782608695654,11.0,5.0,7.0,23.0
92,24-what-happens-to-migrants_avg,0.6363636363636364,1.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.5454545454545454,0.36363636363636365,0.26666666666666666,7.0,6.0,4.0,15.0
93,24-what-happens-to-migrants_vv1,0.6363636363636364,1.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.5454545454545454,0.36363636363636365,0.26666666666666666,7.0,6.0,4.0,15.0
94,24-what-happens-to-migrants_vv2,0.6363636363636364,1.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.5454545454545454,0.36363636363636365,0.26666666666666666,7.0,6.0,4.0,15.0
95,24-what-happens-to-migrants_vv3,0.6363636363636364,1.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.5454545454545454,0.36363636363636365,0.26666666666666666,7.0,6.0,4.0,15.0
96,24-what-happens-to-migrants_vv4,0.6363636363636364,1.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.5454545454545454,0.36363636363636365,0.26666666666666666,7.0,6.0,4.0,15.0
97,24-what-happens-to-migrants_vv5,0.6363636363636364,1.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.5454545454545454,0.36363636363636365,0.26666666666666666,7.0,6.0,4.0,15.0
98,25-ballot-access-trans_avg,0.4864864864864865,0.87266885161622,0.4216216216216216,0.7162264635948847,0.6496304864725917,0.7475490196078431,0.7162264635948847,0.16467450677976997,0.21063556326714222,0.24324324324324326,0.5135135135135135,0.11025308591956351,18.0,11.2,4.6,41.6
99,25-ballot-access-trans_vv1,0.5135135135135135,0.8947368421052632,0.4594594594594595,0.7368421052631579,0.6842105263157895,0.7647058823529411,0.7368421052631579,0.21052631578947367,0.2631578947368421,0.2972972972972973,0.4864864864864865,0.0975609756097561,19.0,12.0,4.0,41.0
100,25-ballot-access-trans_vv2,0.5135135135135135,0.8947368421052632,0.4594594594594595,0.7368421052631579,0.6842105263157895,0.7647058823529411,0.7368421052631579,0.21052631578947367,0.2631578947368421,0.2972972972972973,0.4864864864864865,0.0975609756097561,19.0,12.0,4.0,41.0
101,25-ballot-access-trans_vv3,0.4864864864864865,0.8888888888888888,0.43243243243243246,0.7777777777777778,0.7222222222222222,0.8125,0.7777777777777778,0.2777777777777778,0.2777777777777778,0.21621621621621623,0.5135135135135135,0.13953488372093023,18.0,13.0,6.0,43.0
102,25-ballot-access-trans_vv4,0.5675675675675675,0.7619047619047619,0.43243243243243246,0.7142857142857143,0.6190476190476191,0.8125,0.7142857142857143,0.047619047619047616,0.09523809523809523,0.2702702702702703,0.43243243243243246,0.0975609756097561,21.0,12.0,4.0,41.0
103,25-ballot-access-trans_vv5,0.35135135135135137,0.9230769230769231,0.32432432432432434,0.6153846153846154,0.5384615384615384,0.5833333333333334,0.6153846153846154,0.07692307692307693,0.15384615384615385,0.13513513513513514,0.6486486486486487,0.11904761904761904,13.0,7.0,5.0,42.0
104,26-biden-harris-11M_avg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8214285714285715,1.0,1.0,4.8,5.8
105,26-biden-harris-11M_vv1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,1.0,1.0,6.0,7.0
106,26-biden-harris-11M_vv2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8333333333333334,1.0,1.0,5.0,6.0
107,26-biden-harris-11M_vv3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8333333333333334,1.0,1.0,5.0,6.0
108,26-biden-harris-11M_vv4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8333333333333334,1.0,1.0,5.0,6.0
109,26-biden-harris-11M_vv5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,3.0,4.0
110,27-general-assembly-landlords_avg,0.5058823529411764,0.8166666666666667,0.4117647058823529,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.5833333333333334,0.35,0.35,0.23529411764705882,0.49411764705882355,0.23633033633033634,8.6,5.0,5.4,22.4
111,27-general-assembly-landlords_vv1,0.47058823529411764,0.875,0.4117647058823529,0.625,0.625,0.7142857142857143,0.625,0.375,0.375,0.29411764705882354,0.5294117647058824,0.22727272727272727,8.0,5.0,5.0,22.0
112,27-general-assembly-landlords_vv2,0.5294117647058824,0.7777777777777778,0.4117647058823529,0.5555555555555556,0.5555555555555556,0.7142857142857143,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.47058823529411764,0.19047619047619047,9.0,5.0,4.0,21.0
113,27-general-assembly-landlords_vv3,0.5294117647058824,0.7777777777777778,0.4117647058823529,0.5555555555555556,0.5555555555555556,0.7142857142857143,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.29411764705882354,0.47058823529411764,0.19047619047619047,9.0,5.0,4.0,21.0
114,27-general-assembly-landlords_vv4,0.5294117647058824,0.7777777777777778,0.4117647058823529,0.5555555555555556,0.5555555555555556,0.7142857142857143,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.47058823529411764,0.34615384615384615,9.0,5.0,9.0,26.0
115,27-general-assembly-landlords_vv5,0.47058823529411764,0.875,0.4117647058823529,0.625,0.625,0.7142857142857143,0.625,0.375,0.375,0.23529411764705882,0.5294117647058824,0.22727272727272727,8.0,5.0,5.0,22.0
116,28-scranton-ukrainian-weapons_avg,0.8363636363636363,0.8305555555555557,0.6909090909090908,0.6766666666666665,0.6766666666666665,0.8178571428571428,0.6766666666666665,0.38055555555555554,0.48722222222222217,0.43636363636363634,0.16363636363636364,0.3919047619047619,9.2,6.2,7.6,18.6
117,28-scranton-ukrainian-weapons_vv1,0.7272727272727273,0.875,0.6363636363636364,0.75,0.75,0.8571428571428571,0.75,0.125,0.125,0.2727272727272727,0.2727272727272727,0.45,8.0,6.0,9.0,20.0
118,28-scranton-ukrainian-weapons_vv2,0.9090909090909091,0.8,0.7272727272727273,0.7,0.7,0.875,0.7,0.5,0.6,0.5454545454545454,0.09090909090909091,0.5,10.0,7.0,11.0,22.0
