SourcedStatement,SourceType,Name,Title,Justification
The report argues this would stop the feedback loop of allowing high housing inflation to create further housing inflation.,Document Sources,Economic Roundtable,,the nonprofit research organization the city commissioned to carry out the study
The city’s housing officials have been in possession of the Economic Roundtable report since May.,Document Sources,Economic Roundtable,,the nonprofit research organization the city commissioned to carry out the study
"When LAist first requested the report, officials told a reporter the study was not subject to disclosure under the California Public Records Act, saying there was an exemption for “deliberative process.”",Document Sources,Economic Roundtable,,the nonprofit research organization the city commissioned to carry out the study
"In the city of Los Angeles, some 650,000 apartments are subject to local rent control.",Unnamed Group of People,tenants,,"How much rents can go up each year has been the subject of ongoing controversy between tenants and landlords, who often disagree about what’s fair amid a regional crisis in affordable housing."
"How much rents can go up each year has been the subject of ongoing controversy between tenants and landlords, who often disagree about what’s fair amid a regional crisis in affordable housing.",Unnamed Group of People,tenants,,"How much rents can go up each year has been the subject of ongoing controversy between tenants and landlords, who often disagree about what’s fair amid a regional crisis in affordable housing."
"About 35% of the rent L.A. tenants pay goes to operating expenses for apartment buildings, on average.",Unnamed Group of People,tenants,,
"From January 2020 through January 2023, 4 in 10 rent-controlled L.A. apartments became vacant.",Unnamed Group of People,tenants,,"When a tenant leaves a rent-controlled unit, the city’s rules allow landlords to raise rents to market rates."
"When a tenant leaves a rent-controlled unit, the city’s rules allow landlords to raise rents to market rates.",Unnamed Group of People,tenants,,"When a tenant leaves a rent-controlled unit, the city’s rules allow landlords to raise rents to market rates."
About one-fifth of L.A. renters are living below the federal poverty line.,Unnamed Group of People,renters,,
"According to U.S. Census data, just over half of those renters spend 90% of their income or more on rent.",Unnamed Group of People,renters,,
Rent increases can leave these low-income renters vulnerable to displacement and homelessness.,Unnamed Group of People,renters,,
"The report estimates each 1% increase could raise rents an additional $150 to $240 per month after 10 years, more than the actual cost of providing those utilities.",Unnamed Group of People,landlords,,"Either eliminate a provision allowing landlords to raise rents an extra 1% per year if they pay for a tenant’s gas, plus another 1% if they pay for electricity — or replace it."
Landlord advocates strongly disputed the report’s conclusions.,Unnamed Group of People,Landlord advocates,,
Tenant advocates took a very different view of the report.,Unnamed Group of People,,,
They said it correctly identifies problems with L.A. rent control and validates their demands for stronger limits.,Unnamed Group of People,,,
Tenant advocates have called for a 3% ceiling on annual rent hikes and elimination of the 2% surcharge for landlords who provide gas and electricity.,Unnamed Group of People,,,
They point to other L.A.-area cities that currently limit rent increases to less than 3% with no add-ons for utilities.,Unnamed Group of People,,,
Almost two-thirds of L.A. households rent their homes.,Unnamed Group of People,,,
Housing costs are a major burden for many L.A. households.,Unnamed Group of People,,,
"About 59% of the city’s renters spend more than 30% of their income on rent, a level considered unaffordable by federal government standards.",Unnamed Group of People,,,
"On the other hand, the report finds that landlords have faced unique challenges — particularly during the COVID-19 pandemic.",Unnamed Group of People,,,
State and local regulations allowed tenants who lost income during the pandemic to delay rent payments.,Unnamed Group of People,,,
And landlords were restricted from evicting tenants who fell behind on rent.,Unnamed Group of People,,,
The city faced strong criticism from landlords who argued too little was being done to help property owners.,Unnamed Group of People,,,
"Some of these hardships were addressed by government rent relief programs, which provided funds to landlords with tenants behind on rent.",Unnamed Group of People,,,
The report also notes that high turnover helped landlords raise rents to market rates and keep rental income nearly at pace with inflation.,Unnamed Group of People,,,
But landlord advocates say some property owners have yet to fully recover from the pandemic.,Unnamed Group of People,,,
They now worry about the potential cost of proposals to remove gas stoves and install air conditioners.,Unnamed Group of People,,,
"Some L.A. city council members have floated the idea of establishing different rent control rules for “mom and pop” landlords and larger, corporate landlords.",Unnamed Group of People,,,
"The report recommends the city instead target aid to small landlords, rather than allowing additional rent increases on tenants.",Unnamed Group of People,,,
"The report recommends the city instead target aid to small landlords, rather than allowing additional rent increases on tenants.",Unnamed Group of People,,,
"The clock is ticking for the city to develop a new rent-control formula in time for Jan. 1, 2025.",Unnamed Group of People,,,That’s when landlords will be required to give tenants notice of any rent increases starting in February.
That’s when landlords will be required to give tenants notice of any rent increases starting in February.,Unnamed Group of People,,,That’s when landlords will be required to give tenants notice of any rent increases starting in February.
"Many tenants in rent-controlled housing received a 4 to 6% annual rent increase on Feb. 1, 2024 due to the lapse of the L.A.’s COVID-19 rent freeze.",Unnamed Group of People,,,
