SourcedStatement,SourceType,Name,Title,Justification
"“They won’t stop me, but I can see how it would stop others,” she said. “It is almost certainly stopping some people from showing up at the polls.”",Named Person Sources,Hazel Krebs,null,"Hazel Krebs, a 42-year-old transgender woman living in Kansas, one of the states with a new anti-trans law."
"“Our ability to participate in this democracy in Florida, it’s been on the line for a while,” Diaz said. Transgender people, they said, are being “forced to choose between participating in our greatest civic right or just sitting out because the state doesn’t see us for who we are.”",Named Person Sources,Quinn Diaz,Public policy associate at advocacy group Equality Florida,"Quinn Diaz, a public policy associate at advocacy group Equality Florida."
"“Something that’s very frustrating for us at VoteRiders is you will never be able to capture the number of people who do not feel safe voting, and who therefore stay home. And you also won’t be able to capture the people who are trans and show up to try and vote and are turned away.” Kunis said. “And we know that is happening, but it is difficult to quantify.”",Named Person Sources,Lauren Kunis,CEO and executive director of VoteRiders,"Lauren Kunis, CEO and executive director of VoteRiders, which helps voters obtain identification."
"“There are definitely the physical dangers, the dangers for harassment, discrimination — but also ultimately, voter suppression,” he said.",Named Person Sources,Lucas Cameron-Vaughn,Attorney for the ACLU of Tennessee,"Lucas Cameron-Vaughn, an attorney for the ACLU of Tennessee."
"“It really shows the resiliency of the trans community to ensure that our voices are heard and we have visibility at the ballot box,” she said.",Named Person Sources,Josie Caballero,Director of voting and elections for the group that conducted the 2022 U.S. Transgender Survey,"Josie Caballero, director of voting and elections for the group that conducted the 2022 U.S. Transgender Survey."
"“There’s nothing these laws will do to stop me from living my best life,” she said. “It just puts my energy and passion towards making this place better for me and other trans people.”",Named Person Sources,Hazel Krebs,null,"Hazel Krebs, a 42-year-old transgender woman living in Kansas, one of the states with a new anti-trans law."
"At least nine states in the past two years have explicitly regulated gender in this way, according to a tally by the Movement Advancement Project (MAP), which tracks LGBTQ+ policy.",Document Sources,Movement Advancement Project (MAP),,"According to a tally by the Movement Advancement Project (MAP), which tracks LGBTQ+ policy."
"An analysis released in August of respondents to the 2022 U.S. Transgender Survey, widely seen as the most comprehensive study of binary and nonbinary transgender Americans, found that voting-eligible trans people had cast ballots in the last presidential election at a higher rate than the U.S. population.",Document Sources,2022 U.S. Transgender Survey,,"An analysis released in August of respondents to the 2022 U.S. Transgender Survey, widely seen as the most comprehensive study of binary and nonbinary transgender Americans."
"Nearly 21 million voting-eligible U.S. citizens do not have a current driver’s license, according to the Center for Democracy and Civic Engagement at the University of Maryland, whose research was partially supported by VoteRiders.",Document Sources,Center for Democracy and Civic Engagement at the University of Maryland,,"According to the Center for Democracy and Civic Engagement at the University of Maryland, whose research was partially supported by VoteRiders."
"The Williams Institute at the University of California, Los Angeles School of Law, estimated ahead of the 2022 midterm election that more than 200,000 voting-eligible transgender Americans may find it difficult to vote at the time because of voter ID laws.",Document Sources,"The Williams Institute at the University of California, Los Angeles School of Law",,"The Williams Institute at the University of California, Los Angeles School of Law, estimated ahead of the 2022 midterm election."
Transgender and nonbinary Americans are facing new laws and rules that effectively prohibit them and others from obtaining documentation like birth certificates and driver’s licenses that align with their gender identities.,Unnamed Group of People,Transgender and nonbinary Americans,,Transgender and nonbinary Americans are facing new laws and rules that effectively prohibit them and others from obtaining documentation like birth certificates and driver’s licenses that align with their gender identities.
Some trans voters have expressed confusion and fear of discrimination at the ballot box that could discourage them from participating in public life.,Unnamed Group of People,Some trans voters,,Some trans voters have expressed confusion and fear of discrimination at the ballot box that could discourage them from participating in public life.
"Regulations around gender impact cisgender people, particularly women and women of color.",Unnamed Group of People,"Cisgender people, particularly women and women of color",,"Regulations around gender impact cisgender people, particularly women and women of color."
"In states that require voters to “reasonably resemble” the picture on their ID, like North Carolina and Wisconsin, the results could ensnare anyone at the ballot box who doesn’t fit the binary concept of masculinity and femininity traits.",Unnamed Group of People,Anyone at the ballot box who doesn’t fit the binary concept of masculinity and femininity traits,,"In states that require voters to “reasonably resemble” the picture on their ID, like North Carolina and Wisconsin, the results could ensnare anyone at the ballot box who doesn’t fit the binary concept of masculinity and femininity traits."
"Black and Hispanic people are among those most likely not to have a current license, so the requirement harms them too, regardless of their gender identity.",Unnamed Group of People,Black and Hispanic people,,"Black and Hispanic people are among those most likely not to have a current license, so the requirement harms them too, regardless of their gender identity."
"In many red states, Republican-led attacks on transgender people are going hand-in-hand with new identification requirements and other laws that pose barriers to the ballot that reach beyond gender lines.",Unnamed Group of People,Republican-led attacks on transgender people,,"In many red states, Republican-led attacks on transgender people are going hand-in-hand with new identification requirements and other laws that pose barriers to the ballot that reach beyond gender lines."
"Since 2020, many Republican-controlled states have passed laws expanding the authority of those temporary election observers who work elections under certain rules and may feel compelled to stop someone from voting under the guise of stopping widespread election fraud, which has been repeatedly debunked.",Unnamed Group of People,Temporary election observers,,"Since 2020, many Republican-controlled states have passed laws expanding the authority of those temporary election observers who work elections under certain rules and may feel compelled to stop someone from voting under the guise of stopping widespread election fraud, which has been repeatedly debunked."
Gender nonconforming people are already under such public scrutiny nationwide.,Unnamed Group of People,Gender nonconforming people,,Gender nonconforming people are already under such public scrutiny nationwide.
Trans people turned out to vote despite those policy roadblocks.,Unnamed Group of People,Trans people,,Trans people turned out to vote despite those policy roadblocks.
