SourcedStatement,SourceType,Name,Title,Justification
"“After a series of reasonably amicable negotiations, the co-founders of Anthropic were able to negotiate their exit on mutually agreeable terms,” an Anthropic spokeswoman, Sally Aldous, said.",Named Person Sources,Sally Aldous,Anthropic spokeswoman,"an Anthropic spokeswoman, Sally Aldous"
"This year, it disagreed over how to replace three departing directors: Reid Hoffman, the LinkedIn founder and a Microsoft board member; Shivon Zilis, director of operations at Neuralink, a company started by Mr. Musk to implant computer chips in people’s brains; and Will Hurd, a former Republican congressman from Texas.",Named Person Sources,Reid Hoffman,the LinkedIn founder and a Microsoft board member,"Reid Hoffman, the LinkedIn founder and a Microsoft board member"
"This year, it disagreed over how to replace three departing directors: Reid Hoffman, the LinkedIn founder and a Microsoft board member; Shivon Zilis, director of operations at Neuralink, a company started by Mr. Musk to implant computer chips in people’s brains; and Will Hurd, a former Republican congressman from Texas.",Named Person Sources,Shivon Zilis,"director of operations at Neuralink, a company started by Mr. Musk to implant computer chips in people’s brains","Shivon Zilis, director of operations at Neuralink, a company started by Mr. Musk to implant computer chips in people’s brains"
"This year, it disagreed over how to replace three departing directors: Reid Hoffman, the LinkedIn founder and a Microsoft board member; Shivon Zilis, director of operations at Neuralink, a company started by Mr. Musk to implant computer chips in people’s brains; and Will Hurd, a former Republican congressman from Texas.",Named Person Sources,Will Hurd,former Republican congressman from Texas,"Will Hurd, a former Republican congressman from Texas"
The stalemate hardened the divide between Mr. Altman and Mr. Brockman and other board members.,Named Person Sources,Sam Altman,,
The stalemate hardened the divide between Mr. Altman and Mr. Brockman and other board members.,Named Person Sources,Greg Brockman,,
"During the call, Jason Kwon, OpenAI’s chief strategy officer, said the board was endangering the future of the company by pushing out Mr. Altman.",Named Person Sources,Jason Kwon,OpenAI’s chief strategy officer,"Jason Kwon, OpenAI’s chief strategy officer"
"This, he said, violated the members’ responsibilities.",Named Person Sources,Jason Kwon,,
Ms. Toner disagreed.,Named Person Sources,Helen Toner,,
"The board’s mission was to ensure that the company creates artificial intelligence that “benefits all of humanity,” and if the company was destroyed, she said, that could be consistent with its mission.",Named Person Sources,Helen Toner,,
"In the board’s view, OpenAI would be stronger without Mr. Altman.",Named Person Sources,Sam Altman,,
"On Sunday, Mr. Sutskever was urged at OpenAI’s office to reverse course by Mr. Brockman’s wife, Anna, according to two people familiar with the exchange.",Named Person Sources,Ilya Sutskever,,
"On Sunday, Mr. Sutskever was urged at OpenAI’s office to reverse course by Mr. Brockman’s wife, Anna, according to two people familiar with the exchange.",Named Person Sources,Anna Brockman,,
"Hours later, he signed a letter with other employees that demanded the independent directors resign.",Named Person Sources,Ilya Sutskever,,
The confrontation between Mr. Sutskever and Ms. Brockman was reported earlier by The Wall Street Journal.,Named Person Sources,Ilya Sutskever,,
The confrontation between Mr. Sutskever and Ms. Brockman was reported earlier by The Wall Street Journal.,Named Person Sources,Anna Brockman,,
"At 5:15 a.m. on Monday, he posted on X, formerly Twitter, that “I deeply regret my participation in the board’s actions.”",Named Person Sources,Ilya Sutskever,,
"Cade Metz is a technology reporter and the author of “Genius Makers: The Mavericks Who Brought A.I. to Google, Facebook, and The World.”",Named Person Sources,Cade Metz,"technology reporter and the author of “Genius Makers: The Mavericks Who Brought A.I. to Google, Facebook, and The World.”","Cade Metz is a technology reporter and the author of “Genius Makers: The Mavericks Who Brought A.I. to Google, Facebook, and The World.”"
"He covers artificial intelligence, driverless cars, robotics, virtual reality and other emerging areas.",Named Person Sources,Cade Metz,,
Tripp Mickle reports on Apple and Silicon Valley for The Times and is based in San Francisco.,Named Person Sources,Tripp Mickle,,Tripp Mickle reports on Apple and Silicon Valley for The Times and is based in San Francisco.
"His focus on Apple includes product launches, manufacturing issues and political challenges.",Named Person Sources,Tripp Mickle,,
"He also writes about trends across the tech industry, including layoffs, generative A.I. and robot taxis.",Named Person Sources,Tripp Mickle,,
"Mr. Altman complained that the research paper seemed to criticize OpenAI’s efforts to keep its A.I. technologies safe while praising the approach taken by Anthropic, a company that has become OpenAI’s biggest rival, according to an email that Mr. Altman wrote to colleagues and that was viewed by The New York Times.",Document Sources,,,an email that Mr. Altman wrote to colleagues and that was viewed by The New York Times
"In the email, Mr. Altman said that he had reprimanded Ms. Toner for the paper and that it was dangerous to the company, particularly at a time, he added, when the Federal Trade Commission was investigating OpenAI over the data used to build its technology.",Document Sources,,,an email that Mr. Altman wrote to colleagues and that was viewed by The New York Times
"“I did not feel we’re on the same page on the damage of all this,” he wrote in the email.",Document Sources,,,an email that Mr. Altman wrote to colleagues and that was viewed by The New York Times
“Any amount of criticism from a board member carries a lot of weight.”,Document Sources,,,an email that Mr. Altman wrote to colleagues and that was viewed by The New York Times
The decision stunned OpenAI’s employees and exposed board members to tough questions about their qualifications to manage such a high-profile company.,Unnamed Group of People,employees,,OpenAI’s employees
"Nearly all of OpenAI’s 800 employees had threatened to follow Mr. Altman to Microsoft, which asked him to lead an A.I. lab with Greg Brockman, who quit his roles as OpenAI’s president and board chairman in solidarity with Mr. Altman.",Unnamed Group of People,employees,,OpenAI’s 800 employees
That scientist and other researchers went to the board to try to push Mr. Altman out.,Unnamed Group of People,researchers,,other researchers
"After they failed, they gave up and departed, according to three people familiar with the attempt to push Mr. Altman out.",Unnamed Group of People,researchers,,other researchers
"During the call, Jason Kwon, OpenAI’s chief strategy officer, said the board was endangering the future of the company by pushing out Mr. Altman.",Unnamed Group of People,executives,,
"This, he said, violated the members’ responsibilities.",Unnamed Group of People,executives,,
"Hours later, he signed a letter with other employees that demanded the independent directors resign.",Unnamed Group of People,employees,,
"Senior OpenAI leaders, including Mr. Sutskever, who is deeply concerned that A.I. could one day destroy humanity, later discussed whether Ms. Toner should be removed, a person involved in the conversations said.",Anonymous Sources,,,a person involved in the conversations
"But shortly after those discussions, Mr. Sutskever did the unexpected: He sided with board members to oust Mr. Altman, according to two people familiar with the board’s deliberations.",Anonymous Sources,,,two people familiar with the board’s deliberations
The statement he read to Mr. Altman said that Mr. Altman was being fired because he wasn’t “consistently candid in his communications with the board.”,Anonymous Sources,,,two people familiar with the board’s deliberations
That scientist and other researchers went to the board to try to push Mr. Altman out.,Anonymous Sources,,,three people familiar with the attempt to push Mr. Altman out
"After they failed, they gave up and departed, according to three people familiar with the attempt to push Mr. Altman out.",Anonymous Sources,,,three people familiar with the attempt to push Mr. Altman out
"After vetting four candidates for one position, the remaining directors couldn’t agree on who should fill it, said the two people familiar with the board’s deliberations.",Anonymous Sources,,,the two people familiar with the board’s deliberations
"Hours after Mr. Altman was ousted, OpenAI executives confronted the remaining board members during a video call, according to three people who were on the call.",Anonymous Sources,,,three people who were on the call
"On Sunday, Mr. Sutskever was urged at OpenAI’s office to reverse course by Mr. Brockman’s wife, Anna, according to two people familiar with the exchange.",Anonymous Sources,,,two people familiar with the exchange
