GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"“this is something that we see in a lot of different jurisdictions,” robin joy, the crime research group’s statistical director, told local leaders at another meeting.",this is something that we see in a lot of different jurisdictions.,98,Named_Person,Named_Person,Yes,robin joy,robin joy,100,"statistical director, crime research group,crime research group’s statistical director","statistical director,researcher",1.0,,crime research groups,0.0,"statistical director, crime research group,crime research group’s statistical director ","statistical director,researcher crime research groups",1.0
"according to joy, brattleboro police calls vary from assaults at 1% to disorderly conduct at 65%.",,0,Named_Person,,No,robin joy,,0,"statistical director, crime research group,crime research group’s statistical director",,0.0,,,0.0,"statistical director, crime research group,crime research group’s statistical director ",,0.0
"“this is where the community service providers can really help,” she said of the latter percentage.",this is where the community service providers can really help.,98,Named_Person,Named_Person,Yes,robin joy,robin joy,100,"statistical director, crime research group,crime research group’s statistical director","statistical director,researcher",1.0,,crime research groups,0.0,"statistical director, crime research group,crime research group’s statistical director ","statistical director,researcher crime research groups",1.0
"but that’s challenging when “the no. 1 thing” the top 20 people are arrested for is trespassing at those places, the researcher added.",but thats challenging when the no. 1 thing the top 20 people are arrested for is trespassing at those places.,98,Named_Person,Named_Person,Yes,robin joy,robin joy,100,"statistical director, crime research group,crime research group’s statistical director","statistical director,researcher",1.0,,crime research groups,0.0,"statistical director, crime research group,crime research group’s statistical director ","statistical director,researcher crime research groups",1.0
"“we need to consider our own boundaries around increasing safety and reducing risks,” groundworks executive director libby bennett said upon this april’s first anniversary of the death. “we all understand we’re upholding these out of respect for each other.”",we need to consider our own boundaries around increasing safety and reducing risks.,99,Named_Person,Named_Person,Yes,libby bennett,libby bennett,100,"executive director, groundworks",groundworks executive director,0.7738852500915527,"groundworks collaborative, for example, helps local people without permanent housing (its outreach team reports contact with 159 such individuals so far this year). but the nonprofit had to strengthen its rules against threatening behavior after the 2023 killing of its shelter coordinator, allegedly by a client who is now in prison and awaiting trial on charges of first-degree murder.",,0.0,"executive director, groundworks groundworks collaborative, for example, helps local people without permanent housing (its outreach team reports contact with 159 such individuals so far this year). but the nonprofit had to strengthen its rules against threatening behavior after the 2023 killing of its shelter coordinator, allegedly by a client who is now in prison and awaiting trial on charges of first-degree murder.",groundworks executive director ,0.7205778360366821
"those who spoke said providers and police had yet to find an answer to the no-trespass question, although all expressed hope they could figure out ways to collaborate.",,0,Anonymous_Groups,,No,,,100,,,0.0,the latest selectboard meeting tuesday night.,,0.0, the latest selectboard meeting tuesday night.,,0.0
"“all of us area agencies, we are doing everything humanly possible that we can do,” said christine allen, executive director of turning point of windham county. “we are so straight out, working our tails off — and we can’t do this without the police.”","all of us area agencies, we are doing everything humanly possible that we can do.",99,Named_Person,Named_Person,Yes,christine allen,christine allen,100,"executive director, turning point of windham county",executive director of turning point of windham county,0.8746652007102966,,,0.0,"executive director, turning point of windham county ",executive director of turning point of windham county ,0.8746652007102966
"“it was an epiphany,” baker said. “when you have 20 people who account for some 5% of calls for service and they’re getting passed from one agency to another, there’s not a level of accountability that needs to happen.”","when you have 20 people who account for some 5% of calls for service and theyre getting passed from one agency to another, theres not a level of accountability that needs to happen.",99,Named_Person,Named_Person,Yes,jim baker,jim baker,100,"consultant, state public safety enhancement initiative",former commander of the vermont state police and one-time rutland city police chief,0.25088128447532654,"former commander of the vermont state police and one-time rutland city police chief,recounted at a recent public meeting.",consultant for a state public safety enhancement initiative,0.3085273504257202,"consultant, state public safety enhancement initiative former commander of the vermont state police and one-time rutland city police chief,recounted at a recent public meeting.",former commander of the vermont state police and one-time rutland city police chief consultant for a state public safety enhancement initiative,0.9376891851425171
"“we were looking at real information that made us have some quite difficult conversations,” quipp said following the session. “here’s the name of this person who has trespassed at this place, this place, this place, this place, this place and we know that they need these kinds of services. what can we do as a group of people who are working together to try to make a better, safer brattleboro to actually meet that person’s needs?”","heres the name of this person who has trespassed at this place, this place, this place, this place, this place and we know that they need these kinds of services.",100,Named_Person,Named_Person,Yes,daniel quipp,daniel quipp,100,chair of the selectboard,chair of the selectboard; a staff member of the antipoverty agency southeastern vermont community action,0.3874499797821045,daniel quipp attended the providers’ meeting as chair of the selectboard and a staff member of the antipoverty agency southeastern vermont community action.,,0.0,chair of the selectboard daniel quipp attended the providers’ meeting as chair of the selectboard and a staff member of the antipoverty agency southeastern vermont community action.,chair of the selectboard; a staff member of the antipoverty agency southeastern vermont community action ,0.7124994993209839
"sharing information, baker said, “is the first step in holding each other accountable for better outcomes.”","sharing information, is the first step in holding each other accountable for better outcomes.",100,Named_Person,Named_Person,Yes,jim baker,jim baker,100,"consultant, state public safety enhancement initiative",former commander of the vermont state police and one-time rutland city police chief,0.25088128447532654,"former commander of the vermont state police and one-time rutland city police chief,recounted at a recent public meeting.",consultant for a state public safety enhancement initiative,0.3085273504257202,"consultant, state public safety enhancement initiative former commander of the vermont state police and one-time rutland city police chief,recounted at a recent public meeting.",former commander of the vermont state police and one-time rutland city police chief consultant for a state public safety enhancement initiative,0.9376891851425171
"to that end, the brattleboro police department is creating a hotspot evaluation and analysis team to extend “in-depth data related to trends, problem locations, safety concerns, and high-volume users of town services,” evans said in his memo. “it is our hope that this data will provide organizations with more knowledge about where and when their services might be most effectively directed and promote discussion on how to best address concerns.”",it is our hope that this data will provide organizations with more knowledge about where and when their services might be most effectively directed and promote discussion on how to best address concerns.,100,Named_Person,Named_Person,Yes,jeremy evans,jeremy evans,100,brattleboro assistant police chief,"brattleboro assistant police chief,assistant police chief",1.0000001192092896,"recently told the town selectboard.,wrote the selectboard in a recent memorandum.",,0.0,"brattleboro assistant police chief recently told the town selectboard.,wrote the selectboard in a recent memorandum.","brattleboro assistant police chief,assistant police chief ",0.7178109884262085
"state consultants have urged authorities and agencies to expand their efforts regionally, noting that one of brattleboro’s most cited individuals also appears on police call logs in bennington and springfield.",,0,Anonymous_Groups,,No,state consuiltants,,0,,,0.0,,,0.0, ,,0.0
"“this points to a need,” joy said, “to collaborate beyond your borders.”","this points to a need, to collaborate beyond your borders.",98,Named_Person,Named_Person,Yes,robin joy,robin joy,100,"statistical director, crime research group,crime research group’s statistical director","statistical director,researcher",1.0,,crime research groups,0.0,"statistical director, crime research group,crime research group’s statistical director ","statistical director,researcher crime research groups",1.0
,its outreach team reports contact with 159 such individuals so far this year,0,,Named_Organization,No,,groundworks collaborative,0,,,0.0,,nonprofit,0.0,, nonprofit,0.0
,were trying to get everything we have out to the service providers so that they can use that data to inform their decision-making.,0,,Named_Person,No,,jeremy evans,0,,"brattleboro assistant police chief,assistant police chief",0.0,,,0.0,,"brattleboro assistant police chief,assistant police chief ",0.0
,not all of these are criminal in nature.,0,,Named_Person,No,,jeremy evans,0,,"brattleboro assistant police chief,assistant police chief",0.0,,,0.0,,"brattleboro assistant police chief,assistant police chief ",0.0
,we all understand were upholding these out of respect for each other.,0,,Named_Person,No,,libby bennett,0,,groundworks executive director,0.0,,,0.0,,groundworks executive director ,0.0
,"we are so straight out, working our tails off  and we cant do this without the police.",0,,Named_Person,No,,christine allen,0,,executive director of turning point of windham county,0.0,,,0.0,,executive director of turning point of windham county ,0.0
,it was an epiphany.,0,,Named_Person,No,,jim baker,0,,former commander of the vermont state police and one-time rutland city police chief,0.0,,consultant for a state public safety enhancement initiative,0.0,,former commander of the vermont state police and one-time rutland city police chief consultant for a state public safety enhancement initiative,0.0
,we were looking at real information that made us have some quite difficult conversations.,0,,Named_Person,No,,daniel quipp,0,,chair of the selectboard; a staff member of the antipoverty agency southeastern vermont community action,0.0,,,0.0,,chair of the selectboard; a staff member of the antipoverty agency southeastern vermont community action ,0.0
,"what can we do as a group of people who are working together to try to make a better, safer brattleboro to actually meet that persons needs?",0,,Named_Person,No,,daniel quipp,0,,chair of the selectboard; a staff member of the antipoverty agency southeastern vermont community action,0.0,,,0.0,,chair of the selectboard; a staff member of the antipoverty agency southeastern vermont community action ,0.0
,"we are so straight out, working our tails off  and we cant do this without the police.",0,,Anonymous_Groups,No,,area agencies,0,,,0.0,,,0.0,, ,0.0
,jaws dropped.,0,,Anonymous_Groups,No,,,100,,,0.0,,a consultant for a state public safety enhancement initiative,0.0,, a consultant for a state public safety enhancement initiative,0.0
