GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"wayne, who represents parts of omaha with strong minority populations, said reconnecting people to the voting process is integral to successful reentry.","he has introduced bills multiple times to do away with the wait period, coming close to success in 2017 when a bill passed the legislature but was vetoed by then-republican gov. pete ricketts. wayne, who represents parts of omaha with strong minority populations, said reconnecting people to the voting process is integral to successful reentry. his bill advanced this past week from a committee to the full legislature.",100,Named_Person,Named_Person,Yes,justin wayne,justin wayne,100,democratic state sen.,democratic state sen.,1.0000001192092896,the bill’s author,"the bills author;who represents parts of omaha with strong minority populations,the bills author",0.8816378116607666,democratic state sen. the bill’s author,"democratic state sen. the bills author;who represents parts of omaha with strong minority populations,the bills author",0.7076698541641235
"“when people get out of our system, they’ve got to feel engaged in their community, and the number one way for a person to feel engaged in their community is to be able to vote for the leadership of that community,” he said.","when people get out of our system, theyve got to feel engaged in their community, and the number one way for a person to feel engaged in their community is to be able to vote for the leadership of that community,",100,Named_Person,Named_Person,Yes,justin wayne,justin wayne,100,democratic state sen.,democratic state sen.,1.0000001192092896,the bill’s author,"the bills author;who represents parts of omaha with strong minority populations,the bills author",0.8816378116607666,democratic state sen. the bill’s author,"democratic state sen. the bills author;who represents parts of omaha with strong minority populations,the bills author",0.7076698541641235
wilcot stressed she was speaking as an individual and not on behalf of the university.,"kathy wilcot, a member of the university of nebraska board of regents, was the lone dissenter from among the nearly 20 witnesses who spoke on waynes bill. wilcot stressed she was speaking as an individual and not on behalf of the university.",100,Named_Person,Named_Person,Yes,kathy wilcot,kathy wilcot,100,"member, university of nebraska board of regents,member of the university of nebraska board of regents",member of the university of nebraska board of regents,1.0,was the lone dissenter from among the nearly 20 witnesses who spoke on wayne’s bill.,was the lone dissenter from among the nearly 20 witnesses who spoke on waynes bill;stressed she was speaking as an individual and not on behalf of the university,0.8648514747619629,"member, university of nebraska board of regents,member of the university of nebraska board of regents was the lone dissenter from among the nearly 20 witnesses who spoke on wayne’s bill.",member of the university of nebraska board of regents was the lone dissenter from among the nearly 20 witnesses who spoke on waynes bill;stressed she was speaking as an individual and not on behalf of the university,0.9254279732704163
"“i do think that hopefully the waiting period reinforces the fact that voting is something very special, and hopefully that will be part of the things that an individual would consider if they’re tempted to break the law again,” she said.","i do think that hopefully the waiting period reinforces the fact that voting is something very special, and hopefully that will be part of the things that an individual would consider if theyre tempted to break the law again,",99,Named_Person,Named_Person,Yes,kathy wilcot,kathy wilcot,100,"member, university of nebraska board of regents,member of the university of nebraska board of regents",member of the university of nebraska board of regents,1.0,was the lone dissenter from among the nearly 20 witnesses who spoke on wayne’s bill.,was the lone dissenter from among the nearly 20 witnesses who spoke on waynes bill;stressed she was speaking as an individual and not on behalf of the university,0.8648514747619629,"member, university of nebraska board of regents,member of the university of nebraska board of regents was the lone dissenter from among the nearly 20 witnesses who spoke on wayne’s bill.",member of the university of nebraska board of regents was the lone dissenter from among the nearly 20 witnesses who spoke on waynes bill;stressed she was speaking as an individual and not on behalf of the university,0.9254279732704163
"three of the witnesses with criminal records who spoke in favor of the legislation said in later interviews the waiting period is not a deterrent to future crime, but rather a barrier for those who have served their sentences.",,0,Anonymous_Groups,,No,witnesses,,0,,,0.0,three of the witnesses with criminal records,,0.0, three of the witnesses with criminal records,,0.0
"king works in the hiv/aids field and volunteers at various organizations, but said voting is still the most direct way to be involved and became tearful when talking about being unable to vote.","king works in the hiv/aids field and volunteers at various organizations, but said voting is still the most direct way to be involved and became tearful when talking about being unable to vote.",100,Named_Person,Named_Person,Yes,tj king,tj king,100,"outreach specialist, nebraska aids project",outreach specialist,0.9999999403953552,"king’s first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in january that would remove the two-year requirement passes and becomes law.,king, 51, fought addiction for years and spent five years in prison after being convicted; volunteers at various organizations;","an outreach specialist with the nebraska aids project, king came off probation in august after serving time for drug and theft convictions;kings first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in january that would remove the two-year requirement passes and becomes law;that likely would change the timeline for the restoration of voting rights for king and thousands of other nebraskans",0.7762147188186646,"outreach specialist, nebraska aids project king’s first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in january that would remove the two-year requirement passes and becomes law.,king, 51, fought addiction for years and spent five years in prison after being convicted; volunteers at various organizations;","outreach specialist an outreach specialist with the nebraska aids project, king came off probation in august after serving time for drug and theft convictions;kings first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in january that would remove the two-year requirement passes and becomes law;that likely would change the timeline for the restoration of voting rights for king and thousands of other nebraskans",0.7875857353210449
"“i felt so hopeless and helpless not being able to have my voice heard in this last election,” king said. “there are a lot of things that were on the ballot here in nebraska that hit home with a lot of things that i advocate for.”","i felt so hopeless and helpless not being able to have my voice heard in this last election, king said. there are a lot of things that were on the ballot here in nebraska that hit home with a lot of things that i advocate for.",99,Named_Person,Named_Person,Yes,tj king,tj king,100,"outreach specialist, nebraska aids project",outreach specialist,0.9999999403953552,"king’s first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in january that would remove the two-year requirement passes and becomes law.,king, 51, fought addiction for years and spent five years in prison after being convicted; volunteers at various organizations;","an outreach specialist with the nebraska aids project, king came off probation in august after serving time for drug and theft convictions;kings first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in january that would remove the two-year requirement passes and becomes law;that likely would change the timeline for the restoration of voting rights for king and thousands of other nebraskans",0.7762147188186646,"outreach specialist, nebraska aids project king’s first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in january that would remove the two-year requirement passes and becomes law.,king, 51, fought addiction for years and spent five years in prison after being convicted; volunteers at various organizations;","outreach specialist an outreach specialist with the nebraska aids project, king came off probation in august after serving time for drug and theft convictions;kings first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in january that would remove the two-year requirement passes and becomes law;that likely would change the timeline for the restoration of voting rights for king and thousands of other nebraskans",0.7875857353210449
"for the people she works with, being able to register to vote provides a sense of acceptance, especially when there are so many barriers on where they can live, jobs they can work and who they can associate with, she said.","for the people she works with, being able to register to vote provides a sense of acceptance, especially when there are so many barriers on where they can live, jobs they can work and who they can associate with, she said.",100,Named_Person,Named_Person,Yes,demetrius gatson,demetrius gatson,100,"executive director, q.u.e.e.n.s butterfly house",executive director,0.9999999403953552,"demetrius gatson is among the more than 10,000 people in nebraska who has no right to vote because they haven’t completed their sentences. because of her probation, she will have to wait until 2030 to vote. since her 2018 release, she has obtained graduate degrees and served in a variety of volunteer roles. now 48, gatson has set up her own nonprofit and is executive director of q.u.e.e.n.s butterfly house, a safe house for women trying to reenter society.","is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences;of q.u.e.e.n.s butterfly house, a safe house for women trying to reenter society,is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences",0.9866818785667419,"executive director, q.u.e.e.n.s butterfly house demetrius gatson is among the more than 10,000 people in nebraska who has no right to vote because they haven’t completed their sentences. because of her probation, she will have to wait until 2030 to vote. since her 2018 release, she has obtained graduate degrees and served in a variety of volunteer roles. now 48, gatson has set up her own nonprofit and is executive director of q.u.e.e.n.s butterfly house, a safe house for women trying to reenter society.","executive director is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences;of q.u.e.e.n.s butterfly house, a safe house for women trying to reenter society,is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences",0.9866818785667419
"gatson said there are critical issues she cares about, including education and criminal justice, but said, “i don’t have a say in anything that goes on in my country because i’m a felon.”","gatson said there are critical issues she cares about, including education and criminal justice, but said, i dont have a say in anything that goes on in my country because im a felon.",100,Named_Person,Named_Person,Yes,demetrius gatson,demetrius gatson,100,"executive director, q.u.e.e.n.s butterfly house",executive director,0.9999999403953552,"demetrius gatson is among the more than 10,000 people in nebraska who has no right to vote because they haven’t completed their sentences. because of her probation, she will have to wait until 2030 to vote. since her 2018 release, she has obtained graduate degrees and served in a variety of volunteer roles. now 48, gatson has set up her own nonprofit and is executive director of q.u.e.e.n.s butterfly house, a safe house for women trying to reenter society.","is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences;of q.u.e.e.n.s butterfly house, a safe house for women trying to reenter society,is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences",0.9866818785667419,"executive director, q.u.e.e.n.s butterfly house demetrius gatson is among the more than 10,000 people in nebraska who has no right to vote because they haven’t completed their sentences. because of her probation, she will have to wait until 2030 to vote. since her 2018 release, she has obtained graduate degrees and served in a variety of volunteer roles. now 48, gatson has set up her own nonprofit and is executive director of q.u.e.e.n.s butterfly house, a safe house for women trying to reenter society.","executive director is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences;of q.u.e.e.n.s butterfly house, a safe house for women trying to reenter society,is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences",0.9866818785667419
"“you can’t harm society by voting,” he said. “you can only help it.”","you cant harm society by voting, he said. you can only help it.",94,Named_Person,Named_Person,Yes,steven scott,steven scott,100,,,0.0,"steven scott, 33, was paroled in 2015 after serving more than four years on assault and other charges. he also has regained voting rights and cast ballots for republican candidates in his first elections, including 2020. he sees the two-year wait period as one link in a long chain of barriers for those trying to reenter society.","was paroled in 2015 after serving more than four years on assault and other charges;owns his own business, a physical rehabilitation and athletic coaching center,was paroled in 2015 after serving more than four years on assault and other charges",0.9827728271484375," steven scott, 33, was paroled in 2015 after serving more than four years on assault and other charges. he also has regained voting rights and cast ballots for republican candidates in his first elections, including 2020. he sees the two-year wait period as one link in a long chain of barriers for those trying to reenter society."," was paroled in 2015 after serving more than four years on assault and other charges;owns his own business, a physical rehabilitation and athletic coaching center,was paroled in 2015 after serving more than four years on assault and other charges",0.9827728271484375
,"that includes 7,072 who fall under the two-year wait requirement and are currently unable to cast a ballot. the rest have not completed their full sentences.",0,,Named_Person,No,,nicole porter,0,,director of advocacy,0.0,,the sentencing projects,0.0,,director of advocacy the sentencing projects,0.0
,"king, 51, fought addiction for years and spent five years in prison after being convicted of possessing the party drug ecstasy and theft by deception, ending probation last august.",0,,Named_Person,No,,tj king,0,,outreach specialist,0.0,,"an outreach specialist with the nebraska aids project, king came off probation in august after serving time for drug and theft convictions;kings first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in january that would remove the two-year requirement passes and becomes law;that likely would change the timeline for the restoration of voting rights for king and thousands of other nebraskans",0.0,,"outreach specialist an outreach specialist with the nebraska aids project, king came off probation in august after serving time for drug and theft convictions;kings first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in january that would remove the two-year requirement passes and becomes law;that likely would change the timeline for the restoration of voting rights for king and thousands of other nebraskans",0.0
,"demetrius gatson is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences. because of her probation, she will have to wait until 2030 to vote.",0,,Named_Person,No,,demetrius gatson,0,,executive director,0.0,,"is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences;of q.u.e.e.n.s butterfly house, a safe house for women trying to reenter society,is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences",0.0,,"executive director is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences;of q.u.e.e.n.s butterfly house, a safe house for women trying to reenter society,is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences",0.0
,"since her 2018 release, she has obtained graduate degrees and served in a variety of volunteer roles. now 48, gatson has set up her own nonprofit and is executive director of q.u.e.e.n.s butterfly house, a safe house for women trying to reenter society.",0,,Named_Person,No,,demetrius gatson,0,,executive director,0.0,,"is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences;of q.u.e.e.n.s butterfly house, a safe house for women trying to reenter society,is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences",0.0,,"executive director is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences;of q.u.e.e.n.s butterfly house, a safe house for women trying to reenter society,is among the more than 10,000 people in nebraska who has no right to vote because they havent completed their sentences",0.0
,"steven scott, 33, was paroled in 2015 after serving more than four years on assault and other charges. after his release, he was rejected repeatedly for apartments, got a job only because his boss knew him and had his pursuit of an advanced degree derailed after his record came to light.",0,,Named_Person,No,,steven scott,0,,,0.0,,"was paroled in 2015 after serving more than four years on assault and other charges;owns his own business, a physical rehabilitation and athletic coaching center,was paroled in 2015 after serving more than four years on assault and other charges",0.0,," was paroled in 2015 after serving more than four years on assault and other charges;owns his own business, a physical rehabilitation and athletic coaching center,was paroled in 2015 after serving more than four years on assault and other charges",0.0
,"he is now married with two small children and owns his own business, a physical rehabilitation and athletic coaching center. he also has regained voting rights and cast ballots for republican candidates in his first elections, including 2020. he sees the two-year wait period as one link in a long chain of barriers for those trying to reenter society.",0,,Named_Person,No,,steven scott,0,,,0.0,,"was paroled in 2015 after serving more than four years on assault and other charges;owns his own business, a physical rehabilitation and athletic coaching center,was paroled in 2015 after serving more than four years on assault and other charges",0.0,," was paroled in 2015 after serving more than four years on assault and other charges;owns his own business, a physical rehabilitation and athletic coaching center,was paroled in 2015 after serving more than four years on assault and other charges",0.0
