SourcedStatement,SourceType,Name,Title,Justification
"Hazel Krebs, a 42-year-old transgender woman living in Kansas, one of the states with a new anti-trans law, felt the weight of that increased scrutiny as she cast her ballot in March. Krebs wondered whether her identification — one that for weeks no longer reflected her gender identity — might impact her ability to vote.",Named Person Sources,Hazel Krebs,,"a 42-year-old transgender woman living in Kansas, one of the states with a new anti-trans law"
"She chatted with the election workers in the mostly empty precinct, then showed her ID. She did her homework, learned that gender is not required information to vote and showed up ready to explain it.",Named Person Sources,Hazel Krebs,,
"But no one questioned her. Krebs voted and was out of the polling site within minutes. Still, she worries that, under the same circumstances, another trans person might have stayed home.",Named Person Sources,Hazel Krebs,,
"“They won’t stop me, but I can see how it would stop others,” she said. “It is almost certainly stopping some people from showing up at the polls.”",Named Person Sources,Hazel Krebs,,
"While the driver’s license is the most ubiquitous form of identification in the United States’ car-centric society, Kunis wants to dispel the “common misconception” that it’s the only form of ID people can use to vote.",Named Person Sources,Lauren Kunis,,
"In addition to using passports as identification, Diaz said that Florida voters have the option to vote by mail, vote early in person and bring a friend or family member to the polls.",Named Person Sources,Quinn Diaz,,
"“Our ability to participate in this democracy in Florida, it’s been on the line for a while,” Diaz said. Transgender people, they said, are being “forced to choose between participating in our greatest civic right or just sitting out because the state doesn’t see us for who we are.”",Named Person Sources,Quinn Diaz,,
"“Something that’s very frustrating for us at VoteRiders is you will never be able to capture the number of people who do not feel safe voting, and who therefore stay home. And you also won’t be able to capture the people who are trans and show up to try and vote and are turned away.” Kunis said. “And we know that is happening, but it is difficult to quantify.”",Named Person Sources,Lauren Kunis,,
Cameron-Vaughn said he also worries about a scenario where a trans person is stopped at a polling place because of mismatching information on their identification and must fill out a provisional ballot — a voting option that often requires a person to return at a later date with more documentation to ensure their vote is counted.,Named Person Sources,Lucas Cameron-Vaughn,,
"“There are definitely the physical dangers, the dangers for harassment, discrimination — but also ultimately, voter suppression,” he said.",Named Person Sources,Lucas Cameron-Vaughn,,
"Josie Caballero, director of voting and elections for the group that conducted the 2022 U.S. Transgender Survey, said it’s important to remember that barriers to voting existed for trans people before the latest slate of laws and rules targeting sex classification, particularly around voter ID rules. Trans people turned out to vote despite those policy roadblocks.",Named Person Sources,Josie Caballero,director of voting and elections for the group that conducted the 2022 U.S. Transgender Survey,
"“It really shows the resiliency of the trans community to ensure that our voices are heard and we have visibility at the ballot box,” she said.",Named Person Sources,Josie Caballero,,
"Krebs, who plans to vote in November, is worried about how the dynamics of a crowded polling site might impact her ability to vote. But she is determined to access the ballot, and to stay in Kansas despite the heightened scrutiny.",Named Person Sources,Hazel Krebs,,who plans to vote in November
"“There’s nothing these laws will do to stop me from living my best life,” she said. “It just puts my energy and passion towards making this place better for me and other trans people.”",Named Person Sources,Hazel Krebs,,
