GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"after vetting four candidates for one position, the remaining directors couldn’t agree on who should fill it, said the two people familiar with the board’s deliberations.","after vetting four candidates for one position, the remaining directors couldnt agree on who should fill it",100,Anonymous_Source,Anonymous_Groups,No,,,100,,,0.0,said the two people familiar with the board’s deliberations.,the two people familiar with the boards deliberations,0.8979794383049011, said the two people familiar with the board’s deliberations., the two people familiar with the boards deliberations,0.8979794383049011
"hours after mr. altman was ousted, openai executives confronted the remaining board members during a video call, according to three people who were on the call.","hours after mr. altman was ousted, openai executives confronted the remaining board members during a video call",100,Anonymous_Source,Anonymous_Groups,No,,,100,,,0.0,according to three people who were on the call.,three people who were on the call,0.9064574241638184, according to three people who were on the call., three people who were on the call,0.9064574241638184
"during the call, jason kwon, openai’s chief strategy officer, said the board was endangering the future of the company by pushing out mr. altman. this, he said, violated the members’ responsibilities.","during the call, jason kwon, openais chief strategy officer, said the board was endangering the future of the company by pushing out mr. altman. this, he said, violated the members responsibilities.",100,Anonymous_Source,Named_Person,No,,jason kwon,0,,chief strategy officer at openai,0.0,according to three people who were on the call.,,0.0, according to three people who were on the call.,chief strategy officer at openai ,0.1360851377248764
"ms. toner disagreed. the board’s mission was to ensure that the company creates artificial intelligence that “benefits all of humanity,” and if the company was destroyed, she said, that could be consistent with its mission. in the board’s view, openai would be stronger without mr. altman.","ms. toner disagreed. the boards mission was to ensure that the company creates artificial intelligence that benefits all of humanity, and if the company was destroyed, she said, that could be consistent with its mission. in the boards view, openai would be stronger without mr. altman.",100,Anonymous_Source,Named_Person,No,,helen toner,0,,board member;director of strategy at georgetown universitys center for security and emerging technology,0.0,according to three people who were on the call.,,0.0, according to three people who were on the call.,board member;director of strategy at georgetown universitys center for security and emerging technology ,0.0283346027135849
"on sunday, mr. sutskever was urged at openai’s office to reverse course by mr. brockman’s wife, anna, according to two people familiar with the exchange.","on sunday, mr. sutskever was urged at openais office to reverse course by mr. brockmans wife, anna",100,Anonymous_Source,Anonymous_Groups,No,,,100,,,0.0,according to two people familiar with the exchange.,two people familiar with the exchange,0.8755170106887817, according to two people familiar with the exchange., two people familiar with the exchange,0.8755170106887817
the confrontation between mr. sutskever and ms. brockman was reported earlier by the wall street journal.,,0,Named_Organization,,No,the wall street journal,,0,,,0.0,,,0.0, ,,0.0
"at 5:15 a.m. on monday, he posted on x, formerly twitter, that “i deeply regret my participation in the board’s actions.”","at 5:15 a.m. on monday, he posted on x, formerly twitter, that i deeply regret my participation in the boards actions.",100,Named_Person,Named_Person,Yes,ilya sutskever,ilya sutskever,100,,member,0.0,posted on x,who had worked closely with mr. altman at openai for eight years,0.03784026578068733, posted on x,member who had worked closely with mr. altman at openai for eight years,0.09450887143611908
,sam altman called an openai board members research paper a danger to the company weeks before he was ousted as its chief executive.,0,,Named_Person,No,,sam altman,0,,chief executive,0.0,,,0.0,,chief executive ,0.0
,"at one point, mr. altman, the chief executive, made a move to push out one of the boards members because he thought a research paper she had co-written was critical of the company.",0,,Named_Person,No,,sam altman,0,,chief executive,0.0,,,0.0,,chief executive ,0.0
,"another member, ilya sutskever, thought mr. altman was not always being honest when talking with the board.",0,,Named_Person,No,,ilya sutskever,0,,member,0.0,,who had worked closely with mr. altman at openai for eight years,0.0,,member who had worked closely with mr. altman at openai for eight years,0.0
,the decision stunned openais employees and exposed board members to tough questions about their qualifications to manage such a high-profile company.,0,,Named_Person,No,,ilya sutskever,0,,member,0.0,,who had worked closely with mr. altman at openai for eight years,0.0,,member who had worked closely with mr. altman at openai for eight years,0.0
,"helen toner, an openai board member, defended the research paper she co-wrote.",0,,Named_Person,No,,helen toner,0,,board member;director of strategy at georgetown universitys center for security and emerging technology,0.0,,,0.0,,board member;director of strategy at georgetown universitys center for security and emerging technology ,0.0
,"nearly all of openais 800 employees had threatened to follow mr. altman to microsoft, which asked him to lead an a.i. lab with greg brockman, who quit his roles as openais president and board chairman in solidarity with mr. altman.",0,,Anonymous_Groups,No,,employees,0,,,0.0,,nearly all of openais 800,0.0,, nearly all of openais 800,0.0
