SourcedStatement,SourceType,Name,Title,Justification
"“The towers deployed in California have 360-degree, AI-fueled visual and auditory surveillance capabilities,” said Erika Pinheiro, executive director of Al Otro Lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana.",Named Person Sources,Erika Pinheiro,executive director of Al Otro Lado,"executive director of Al Otro Lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana"
"“If they wanted to, the government could track the movements of any individual living on the California border,” Pinheiro said.",Named Person Sources,Erika Pinheiro,executive director of Al Otro Lado,"executive director of Al Otro Lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana"
"“There’s just such a lack of accountability with those billions of dollars,” said Pinheiro.",Named Person Sources,Erika Pinheiro,executive director of Al Otro Lado,"executive director of Al Otro Lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana"
"“We saw this too under the Trump administration,” Pinheiro said.",Named Person Sources,Erika Pinheiro,executive director of Al Otro Lado,"executive director of Al Otro Lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana"
"“Where is this money going, if we have babies sitting out in the desert for up to a week at a time without any food or water?” she asked.",Named Person Sources,Erika Pinheiro,executive director of Al Otro Lado,"executive director of Al Otro Lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana"
"Gov. Gavin Newsom has said California cannot continue providing the same level of humanitarian services for the coming fiscal year that it has in the past along the border, not while it is facing a $38 billion budget shortfall.",Named Person Sources,Gavin Newsom,Gov.,"California cannot continue providing the same level of humanitarian services for the coming fiscal year that it has in the past along the border, not while it is facing a $38 billion budget shortfall"
"“California’s investment to assist the federal government, provide humanitarian services, and help new arrivals totals over $1.3 billion since 2019,” Newsom’s office said earlier this month.",Named Person Sources,Gavin Newsom,Gov.,"California’s investment to assist the federal government, provide humanitarian services, and help new arrivals totals over $1.3 billion since 2019"
“California cannot maintain its efforts without federal support and has continued to advocate to Congress to provide federal funding to local communities that are receiving new arrivals.”,Named Person Sources,Gavin Newsom,Gov.,California cannot maintain its efforts without federal support and has continued to advocate to Congress to provide federal funding to local communities that are receiving new arrivals
"U.S. Customs and Border Protection plans to spend about $67.8 million acquiring 277 new surveillance towers and upgrading 191 existing towers along the entire 2,000-mile-long border over the next 14 years, the most recent federal contracts show.",Document Sources,U.S. Customs and Border Protection,,the most recent federal contracts show
"The agency has received more than $700 million in funding for surveillance since fiscal year 2017, according to a 2021 report by the Office of Inspector General.",Document Sources,Office of Inspector General,,according to a 2021 report by the Office of Inspector General
"The Department of Homeland Security “has also acknowledged the need for better coordination, communication, and oversight,” it said in its 2021 report on its border technology.",Document Sources,Department of Homeland Security,,it said in its 2021 report on its border technology
"In recent weeks, dozens of migrants at a time have waited in makeshift camps in California — enduring the barren desert with little food, water or shelter — for hours or sometimes a day or more.",Unnamed Group of People,migrants,,"enduring the barren desert with little food, water or shelter — for hours or sometimes a day or more"
"Other advocates noted that migrants sometimes huddle under the towers for protection from the elements, while nonprofits are the only groups providing food, water and blankets amid dropping temperatures.",Unnamed Group of People,migrants,,"sometimes huddle under the towers for protection from the elements, while nonprofits are the only groups providing food, water and blankets amid dropping temperatures"
