SourcedStatement,SourceType,Name,Title,Justification
"Mr. Altman complained that the research paper seemed to criticize OpenAI’s efforts to keep its A.I. technologies safe while praising the approach taken by Anthropic, a company that has become OpenAI’s biggest rival, according to an email that Mr. Altman wrote to colleagues and that was viewed by The New York Times.",Document,email that Mr. Altman wrote to colleagues,null,"Mr. Altman complained that the research paper seemed to criticize OpenAI’s efforts to keep its A.I. technologies safe while praising the approach taken by Anthropic, a company that has become OpenAI’s biggest rival, according to an email that Mr. Altman wrote to colleagues and that was viewed by The New York Times."
"In the email, Mr. Altman said that he had reprimanded Ms. Toner for the paper and that it was dangerous to the company, particularly at a time, he added, when the Federal Trade Commission was investigating OpenAI over the data used to build its technology.",Document,email that Mr. Altman wrote to colleagues,null,"In the email, Mr. Altman said that he had reprimanded Ms. Toner for the paper and that it was dangerous to the company, particularly at a time, he added, when the Federal Trade Commission was investigating OpenAI over the data used to build its technology."
Ms. Toner defended it as an academic paper that analyzed the challenges that the public faces when trying to understand the intentions of the countries and companies developing A.I.,Named Person,Helen Toner,board member and a director of strategy at Georgetown University’s Center for Security and Emerging Technology,Ms. Toner defended it as an academic paper that analyzed the challenges that the public faces when trying to understand the intentions of the countries and companies developing A.I.
"But shortly after those discussions, Mr. Sutskever did the unexpected: He sided with board members to oust Mr. Altman, according to two people familiar with the board’s deliberations.",Unnamed Group of People,two people familiar with the board’s deliberations,null,"But shortly after those discussions, Mr. Sutskever did the unexpected: He sided with board members to oust Mr. Altman, according to two people familiar with the board’s deliberations."
The statement he read to Mr. Altman said that Mr. Altman was being fired because he wasn’t “consistently candid in his communications with the board.”,Named Person,Ilya Sutskever,OpenAI board member,The statement he read to Mr. Altman said that Mr. Altman was being fired because he wasn’t “consistently candid in his communications with the board.”
Mr. Sutskever’s frustration with Mr. Altman echoed what had happened in 2021 when another senior A.I. scientist left OpenAI to form Anthropic.,Named Person,Ilya Sutskever,OpenAI board member,Mr. Sutskever’s frustration with Mr. Altman echoed what had happened in 2021 when another senior A.I. scientist left OpenAI to form Anthropic.
That scientist and other researchers went to the board to try to push Mr. Altman out.,Unnamed Group of People,That scientist and other researchers,null,That scientist and other researchers went to the board to try to push Mr. Altman out.
"After they failed, they gave up and departed, according to three people familiar with the attempt to push Mr. Altman out.",Unnamed Group of People,three people familiar with the attempt to push Mr. Altman out,null,"After they failed, they gave up and departed, according to three people familiar with the attempt to push Mr. Altman out."
"“After a series of reasonably amicable negotiations, the co-founders of Anthropic were able to negotiate their exit on mutually agreeable terms,” an Anthropic spokeswoman, Sally Aldous, said.",Named Person,Sally Aldous,Anthropic spokeswoman,"“After a series of reasonably amicable negotiations, the co-founders of Anthropic were able to negotiate their exit on mutually agreeable terms,” an Anthropic spokeswoman, Sally Aldous, said."
"In a second statement, Anthropic added that there was “no attempt to ‘oust’ Sam Altman at the time the founders of Anthropic left OpenAI.”",Named Organization,Anthropic,null,"In a second statement, Anthropic added that there was “no attempt to ‘oust’ Sam Altman at the time the founders of Anthropic left OpenAI.”"
"This year, it disagreed over how to replace three departing directors: Reid Hoffman, the LinkedIn founder and a Microsoft board member; Shivon Zilis, director of operations at Neuralink, a company started by Mr. Musk to implant computer chips in people’s brains; and Will Hurd, a former Republican congressman from Texas.",Named Person,Reid Hoffman,LinkedIn founder and a Microsoft board member,"This year, it disagreed over how to replace three departing directors: Reid Hoffman, the LinkedIn founder and a Microsoft board member; Shivon Zilis, director of operations at Neuralink, a company started by Mr. Musk to implant computer chips in people’s brains; and Will Hurd, a former Republican congressman from Texas."
"This year, it disagreed over how to replace three departing directors: Reid Hoffman, the LinkedIn founder and a Microsoft board member; Shivon Zilis, director of operations at Neuralink, a company started by Mr. Musk to implant computer chips in people’s brains; and Will Hurd, a former Republican congressman from Texas.",Named Person,Shivon Zilis,"director of operations at Neuralink, a company started by Mr. Musk to implant computer chips in people’s brains","This year, it disagreed over how to replace three departing directors: Reid Hoffman, the LinkedIn founder and a Microsoft board member; Shivon Zilis, director of operations at Neuralink, a company started by Mr. Musk to implant computer chips in people’s brains; and Will Hurd, a former Republican congressman from Texas."
"This year, it disagreed over how to replace three departing directors: Reid Hoffman, the LinkedIn founder and a Microsoft board member; Shivon Zilis, director of operations at Neuralink, a company started by Mr. Musk to implant computer chips in people’s brains; and Will Hurd, a former Republican congressman from Texas.",Named Person,Will Hurd,a former Republican congressman from Texas,"This year, it disagreed over how to replace three departing directors: Reid Hoffman, the LinkedIn founder and a Microsoft board member; Shivon Zilis, director of operations at Neuralink, a company started by Mr. Musk to implant computer chips in people’s brains; and Will Hurd, a former Republican congressman from Texas."
"After vetting four candidates for one position, the remaining directors couldn’t agree on who should fill it, said the two people familiar with the board’s deliberations.",Unnamed Group of People,two people familiar with the board’s deliberations,null,"After vetting four candidates for one position, the remaining directors couldn’t agree on who should fill it, said the two people familiar with the board’s deliberations."
The stalemate hardened the divide between Mr. Altman and Mr. Brockman and other board members.,Unnamed Group of People,other board members,null,The stalemate hardened the divide between Mr. Altman and Mr. Brockman and other board members.
"Hours after Mr. Altman was ousted, OpenAI executives confronted the remaining board members during a video call, according to three people who were on the call.",Unnamed Group of People,three people who were on the call,null,"Hours after Mr. Altman was ousted, OpenAI executives confronted the remaining board members during a video call, according to three people who were on the call."
"During the call, Jason Kwon, OpenAI’s chief strategy officer, said the board was endangering the future of the company by pushing out Mr. Altman.",Named Person,Jason Kwon,OpenAI’s chief strategy officer,"During the call, Jason Kwon, OpenAI’s chief strategy officer, said the board was endangering the future of the company by pushing out Mr. Altman."
"This, he said, violated the members’ responsibilities.",Named Person,Jason Kwon,OpenAI’s chief strategy officer,"This, he said, violated the members’ responsibilities."
Ms. Toner disagreed.,Named Person,Helen Toner,board member and a director of strategy at Georgetown University’s Center for Security and Emerging Technology,Ms. Toner disagreed.
"The board’s mission was to ensure that the company creates artificial intelligence that “benefits all of humanity,” and if the company was destroyed, she said, that could be consistent with its mission.",Named Person,Helen Toner,board member and a director of strategy at Georgetown University’s Center for Security and Emerging Technology,"The board’s mission was to ensure that the company creates artificial intelligence that “benefits all of humanity,” and if the company was destroyed, she said, that could be consistent with its mission."
"In the board’s view, OpenAI would be stronger without Mr. Altman.",Unnamed Group of People,board,null,"In the board’s view, OpenAI would be stronger without Mr. Altman."
"On Sunday, Mr. Sutskever was urged at OpenAI’s office to reverse course by Mr. Brockman’s wife, Anna, according to two people familiar with the exchange.",Unnamed Group of People,two people familiar with the exchange,null,"On Sunday, Mr. Sutskever was urged at OpenAI’s office to reverse course by Mr. Brockman’s wife, Anna, according to two people familiar with the exchange."
"Hours later, he signed a letter with other employees that demanded the independent directors resign.",Unnamed Group of People,other employees,null,"Hours later, he signed a letter with other employees that demanded the independent directors resign."
The confrontation between Mr. Sutskever and Ms. Brockman was reported earlier by The Wall Street Journal.,Named Organization,The Wall Street Journal,null,The confrontation between Mr. Sutskever and Ms. Brockman was reported earlier by The Wall Street Journal.
"At 5:15 a.m. on Monday, he posted on X, formerly Twitter, that “I deeply regret my participation in the board’s actions.”",Named Person,Ilya Sutskever,OpenAI board member,"At 5:15 a.m. on Monday, he posted on X, formerly Twitter, that “I deeply regret my participation in the board’s actions.”"
