,article_w_version,Source_Statement_Match_Rate,Source_Type_Match_Rate,Source_Name_Match_Rate,Source_Type_Name_Match_Rate,Source_Type_Correct_Name_Match_Rate,Source_Title_Match_Rate,Source_Justification_Match_Rate,Source_Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
58,19-oakland-sues-SW-airlines_avg,0.35,0.9333333333333332,0.6933333333333334,0.6933333333333334,0.76,0.5133333333333333,0.19,0.5133333333333333,0.16666666666666666,0.65,0.05934065934065934,4.2,2.8,0.8,12.8
64,2-Best-DDR-player_avg,0.42857142857142855,0.975,1.0,0.975,1.0,0.0,0.48686868686868684,0.8,0.34285714285714286,0.5714285714285714,0.0,9.0,8.8,0.0,21.0
70,20-bill-easier-access_avg,0.475,1.0,1.0,1.0,1.0,0.6,0.0,0.5333333333333333,0.25,0.525,0.08888888888888888,3.8,3.8,0.8,8.8
76,21-trump-kamala-mispronounce_avg,0.7999999999999999,1.0,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.0,0.7333333333333333,0.5999999999999999,0.2,0.11428571428571428,2.4,2.2,0.8,3.8
82,22-Judge-rules-breona-taylor_avg,0.45,0.9277777777777778,0.9277777777777778,0.9055555555555556,0.975,0.6996031746031746,0.4774603174603175,0.6996031746031746,0.3,0.55,0.1298245614035088,7.2,6.4,2.4,18.4
88,23-black-landowners-11mins_avg,0.5875,0.7233333333333333,0.616111111111111,0.616111111111111,0.8511904761904763,0.3416666666666667,0.23444444444444446,0.5311111111111112,0.275,0.4125,0.11075460487225193,9.4,5.2,2.2,18.2
94,24-what-happens-to-migrants_avg,0.4,0.9714285714285715,0.9380952380952381,0.9095238095238095,0.9333333333333333,0.8761904761904763,0.06190476190476191,0.9380952380952381,0.32727272727272727,0.6,0.10135746606334842,4.4,3.8,1.6,12.6
100,25-ballot-access-trans_avg,0.427027027027027,0.7908333333333333,0.8422222222222222,0.7783333333333333,0.9818181818181818,0.5477777777777778,0.38861111111111113,0.7544444444444445,0.2810810810810811,0.572972972972973,0.09983635605586824,15.8,12.2,4.2,41.2
106,26-biden-harris-11M_avg,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7966666666666666,1.0,1.0,4.0,5.0
112,27-general-assembly-landlords_avg,0.45882352941176474,0.9714285714285715,0.9714285714285715,0.9428571428571428,0.9666666666666668,0.7428571428571429,0.38571428571428573,0.4357142857142858,0.2,0.5411764705882353,0.19047619047619047,7.8,7.4,4.0,21.0
118,28-scranton-ukrainian-weapons_avg,0.6363636363636364,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.4545454545454545,0.36363636363636365,0.13974358974358975,7.0,6.0,1.8,12.8
124,29-tim-scott-deregulate_avg,0.5125,0.29444444444444445,0.24444444444444446,0.19722222222222224,0.7,0.0,0.075,0.075,0.0,0.4875,0.17096270086982163,8.2,1.6,3.4,19.4
130,3-SF renewed-sweeps_avg,0.4,0.6247252747252746,0.5118131868131869,0.5118131868131869,0.8158730158730159,0.18406593406593408,0.34313186813186813,0.5175824175824176,0.19166666666666665,0.6,0.07582905982905983,9.6,5.0,2.0,26.0
136,30-la-lower-rent-hikes_avg,0.34594594594594597,0.8414676173499703,0.48208556149732623,0.48208556149732623,0.5704545454545455,0.09550207961972666,0.1774747474747475,0.2576173499702911,0.05405405405405406,0.654054054054054,0.12188431723315445,12.8,6.2,5.2,42.2
142,31-SV-GT-vermont_bill_avg,0.46399999999999997,0.9198039215686273,0.886470588235294,0.886470588235294,0.9636363636363636,0.6984967320261438,0.2963398692810458,0.8413725490196079,0.376,0.536,0.0,11.6,10.2,0.0,25.0
148,32-openai_board_avg,0.5647058823529412,0.23994949494949497,0.836010101010101,0.22176767676767675,0.95,0.05818181818181818,0.6942424242424241,0.7774242424242424,0.0588235294117647,0.4352941176470588,0.1123642439431913,9.6,2.2,2.2,19.2
154,33-human-border_patrol_towers_avg,0.4428571428571429,0.919047619047619,0.7571428571428571,0.7571428571428571,0.8237762237762238,0.17619047619047618,0.27380952380952384,0.7261904761904762,0.2857142857142857,0.5571428571428572,0.11370967741935485,12.4,9.4,3.6,31.6
160,34-human-ca_guanranteed_income_avg,0.3703703703703704,0.9733333333333334,0.9733333333333334,0.9733333333333334,1.0,0.5933333333333333,0.6495238095238095,0.7466666666666667,0.22962962962962963,0.6296296296296295,0.09636363636363636,10.0,9.0,3.0,30.0
166,4-SFO-Labor-Day_avg,0.82,0.9777777777777779,0.9777777777777779,0.9777777777777779,1.0,0.5466666666666666,0.04,0.5199999999999999,0.41999999999999993,0.18,0.1116883116883117,8.2,8.0,1.4,11.4
172,5-Humboldt-SF-homeless-bus_avg,0.45,0.5266666666666666,0.7366666666666666,0.44666666666666666,0.9,0.4133333333333333,0.07333333333333333,0.48666666666666664,0.19999999999999998,0.55,0.09010989010989011,5.4,2.4,1.2,13.2
178,6-OUSD-basic-job_avg,0.36000000000000004,0.9846153846153847,0.823076923076923,0.823076923076923,0.8333333333333333,0.4615384615384615,0.23076923076923075,0.5769230769230769,0.2,0.64,0.007692307692307693,9.0,6.2,0.2,25.2
184,7-District7-Candidate-Sues_avg,0.2761904761904762,0.9166666666666667,0.8166666666666667,0.8166666666666667,0.8933333333333333,0.41666666666666663,0.08333333333333333,0.62,0.16190476190476186,0.7238095238095239,0.13403466099118272,5.8,4.2,3.6,24.6
190,8-primary-recount-complete_avg,0.6,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.4,0.0,3.0,3.0,0.0,5.0
196,9-steph-curry-gold_avg,0.4666666666666666,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.3555555555555555,0.5333333333333334,0.09636363636363637,4.2,4.2,1.0,10.0
