SourcedStatement,SourceType,Name,Title,Justification
The statement he read to Mr. Altman said that Mr. Altman was being fired because he wasn’t “consistently candid in his communications with the board.”,Unnamed Group of People,board members,null,OpenAI’s board of directors
Mr. Sutskever’s frustration with Mr. Altman echoed what had happened in 2021 when another senior A.I. scientist left OpenAI to form Anthropic.,Unnamed Person,null,null,null
That scientist and other researchers went to the board to try to push Mr. Altman out.,Unnamed Person,null,null,null
"After they failed, they gave up and departed",Unnamed Person,null,null,null
"“After a series of reasonably amicable negotiations, the co-founders of Anthropic were able to negotiate their exit on mutually agreeable terms,”",Named Person,Sally Aldous,an Anthropic spokeswoman,an Anthropic spokeswoman
"In a second statement, Anthropic added that there was “no attempt to ‘oust’ Sam Altman at the time the founders of Anthropic left OpenAI.”",Named Organization,Anthropic,null,OpenAI’s biggest rival
"After vetting four candidates for one position, the remaining directors couldn’t agree on who should fill it",Unnamed Person,null,null,null
The stalemate hardened the divide between Mr. Altman and Mr. Brockman and other board members.,Unnamed Person,null,null,null
"During the call, Jason Kwon, OpenAI’s chief strategy officer, said the board was endangering the future of the company by pushing out Mr. Altman.",Named Person,Jason Kwon,OpenAI’s chief strategy officer,OpenAI’s chief strategy officer
"This, he said, violated the members’ responsibilities.",Named Person,Jason Kwon,OpenAI’s chief strategy officer,OpenAI’s chief strategy officer
Ms. Toner disagreed.,Named Person,Helen Toner,an OpenAI board member and a director of strategy at Georgetown University’s Center for Security and Emerging Technology,an OpenAI board member and a director of strategy at Georgetown University’s Center for Security and Emerging Technology
"The board’s mission was to ensure that the company creates artificial intelligence that “benefits all of humanity,” and if the company was destroyed, she said, that could be consistent with its mission.",Named Person,Helen Toner,an OpenAI board member and a director of strategy at Georgetown University’s Center for Security and Emerging Technology,an OpenAI board member and a director of strategy at Georgetown University’s Center for Security and Emerging Technology
"In the board’s view, OpenAI would be stronger without Mr. Altman.",Unnamed Group of People,board members,null,OpenAI’s board of directors
"On Sunday, Mr. Sutskever was urged at OpenAI’s office to reverse course by Mr. Brockman’s wife, Anna",Unnamed Person,null,null,null
"Hours later, he signed a letter with other employees that demanded the independent directors resign.",Unnamed Person,null,null,null
"At 5:15 a.m. on Monday, he posted on X, formerly Twitter, that “I deeply regret my participation in the board’s actions.”",Named Person,Ilya Sutskever,OpenAI board member,OpenAI board member
